person,candidate_v,candidate_v_num,distance,true_v,true_v_num,exists_in_run,run_v,run_v_num,is_ground_truth,ground_truth_missing_in_run,absolute_error,signed_error,distance_rank_for_person
person0,v38,38,3.0592072,v38,38,True,v38,38.0,True,False,0,0,1
person0,v35,35,3.4212859,v38,38,True,v38,38.0,False,False,3,-3,2
person0,v41,41,3.5036979,v38,38,True,v38,38.0,False,False,3,3,3
person0,v32,32,3.5064423,v38,38,True,v38,38.0,False,False,6,-6,4
person0,v24,24,3.5240576,v38,38,True,v38,38.0,False,False,14,-14,5
person0,v29,29,3.534745,v38,38,True,v38,38.0,False,False,9,-9,6
person0,v33,33,3.538491,v38,38,True,v38,38.0,False,False,5,-5,7
person0,v34,34,3.5414288,v38,38,True,v38,38.0,False,False,4,-4,8
person0,v30,30,3.54419,v38,38,True,v38,38.0,False,False,8,-8,9
person0,v36,36,3.544755,v38,38,True,v38,38.0,False,False,2,-2,10
person0,v37,37,3.5793936,v38,38,True,v38,38.0,False,False,1,-1,11
person0,v23,23,3.585502,v38,38,True,v38,38.0,False,False,15,-15,12
person0,v39,39,3.5888233,v38,38,True,v38,38.0,False,False,1,1,13
person0,v40,40,3.591861,v38,38,True,v38,38.0,False,False,2,2,14
person0,v47,47,3.6221175,v38,38,True,v38,38.0,False,False,9,9,15
person0,v28,28,3.6302326,v38,38,True,v38,38.0,False,False,10,-10,16
person0,v42,42,3.6306338,v38,38,True,v38,38.0,False,False,4,4,17
person0,v50,50,3.6326265,v38,38,True,v38,38.0,False,False,12,12,18
person0,v55,55,3.6438503,v38,38,True,v38,38.0,False,False,17,17,19
person0,v49,49,3.6469855,v38,38,True,v38,38.0,False,False,11,11,20
person0,v45,45,3.6529365,v38,38,True,v38,38.0,False,False,7,7,21
person0,v22,22,3.6543589,v38,38,True,v38,38.0,False,False,16,-16,22
person0,v46,46,3.6556163,v38,38,True,v38,38.0,False,False,8,8,23
person0,v15,15,3.676498,v38,38,True,v38,38.0,False,False,23,-23,24
person0,v18,18,3.710104,v38,38,True,v38,38.0,False,False,20,-20,25
person0,v16,16,3.744987,v38,38,True,v38,38.0,False,False,22,-22,26
person0,v58,58,3.7521017,v38,38,True,v38,38.0,False,False,20,20,27
person0,v48,48,3.7545595,v38,38,True,v38,38.0,False,False,10,10,28
person0,v26,26,3.7638407,v38,38,True,v38,38.0,False,False,12,-12,29
person0,v56,56,3.7654335,v38,38,True,v38,38.0,False,False,18,18,30
person0,v43,43,3.7750618,v38,38,True,v38,38.0,False,False,5,5,31
person0,v54,54,3.7793438,v38,38,True,v38,38.0,False,False,16,16,32
person0,v53,53,3.7839177,v38,38,True,v38,38.0,False,False,15,15,33
person0,v44,44,3.7864115,v38,38,True,v38,38.0,False,False,6,6,34
person0,v60,60,3.792162,v38,38,True,v38,38.0,False,False,22,22,35
person0,v61,61,3.796526,v38,38,True,v38,38.0,False,False,23,23,36
person0,v19,19,3.8027606,v38,38,True,v38,38.0,False,False,19,-19,37
person0,v25,25,3.8043027,v38,38,True,v38,38.0,False,False,13,-13,38
person0,v11,11,3.8147814,v38,38,True,v38,38.0,False,False,27,-27,39
person0,v51,51,3.8564594,v38,38,True,v38,38.0,False,False,13,13,40
person0,v27,27,3.866053,v38,38,True,v38,38.0,False,False,11,-11,41
person0,v73,73,3.8822181,v38,38,True,v38,38.0,False,False,35,35,42
person0,v14,14,3.8907814,v38,38,True,v38,38.0,False,False,24,-24,43
person0,v62,62,3.891796,v38,38,True,v38,38.0,False,False,24,24,44
person0,v64,64,3.8972938,v38,38,True,v38,38.0,False,False,26,26,45
person0,v31,31,3.9189208,v38,38,True,v38,38.0,False,False,7,-7,46
person0,v13,13,3.9242964,v38,38,True,v38,38.0,False,False,25,-25,47
person0,v17,17,3.927418,v38,38,True,v38,38.0,False,False,21,-21,48
person0,v21,21,3.9280543,v38,38,True,v38,38.0,False,False,17,-17,49
person0,v7,7,3.9305851,v38,38,True,v38,38.0,False,False,31,-31,50
person0,v74,74,3.9371512,v38,38,True,v38,38.0,False,False,36,36,51
person0,v20,20,3.943019,v38,38,True,v38,38.0,False,False,18,-18,52
person0,v57,57,3.9520042,v38,38,True,v38,38.0,False,False,19,19,53
person0,v70,70,3.9608397,v38,38,True,v38,38.0,False,False,32,32,54
person0,v12,12,3.964136,v38,38,True,v38,38.0,False,False,26,-26,55
person0,v52,52,3.9750764,v38,38,True,v38,38.0,False,False,14,14,56
person0,v75,75,3.9944441,v38,38,True,v38,38.0,False,False,37,37,57
person0,v69,69,4.0144267,v38,38,True,v38,38.0,False,False,31,31,58
person0,v66,66,4.0154247,v38,38,True,v38,38.0,False,False,28,28,59
person0,v76,76,4.026713,v38,38,True,v38,38.0,False,False,38,38,60
person0,v63,63,4.0473776,v38,38,True,v38,38.0,False,False,25,25,61
person0,v67,67,4.0632567,v38,38,True,v38,38.0,False,False,29,29,62
person0,v65,65,4.0722256,v38,38,True,v38,38.0,False,False,27,27,63
person0,v68,68,4.077285,v38,38,True,v38,38.0,False,False,30,30,64
person0,v9,9,4.0789247,v38,38,True,v38,38.0,False,False,29,-29,65
person0,v72,72,4.0794215,v38,38,True,v38,38.0,False,False,34,34,66
person0,v6,6,4.083716,v38,38,True,v38,38.0,False,False,32,-32,67
person0,v71,71,4.1011004,v38,38,True,v38,38.0,False,False,33,33,68
person0,v84,84,4.122148,v38,38,True,v38,38.0,False,False,46,46,69
person0,v80,80,4.1367955,v38,38,True,v38,38.0,False,False,42,42,70
person0,v59,59,4.1448855,v38,38,True,v38,38.0,False,False,21,21,71
person0,v85,85,4.1565022,v38,38,True,v38,38.0,False,False,47,47,72
person0,v3,3,4.164752,v38,38,True,v38,38.0,False,False,35,-35,73
person0,v77,77,4.2187824,v38,38,True,v38,38.0,False,False,39,39,74
person0,v98,98,4.2341733,v38,38,True,v38,38.0,False,False,60,60,75
person0,v88,88,4.2347875,v38,38,True,v38,38.0,False,False,50,50,76
person0,v78,78,4.238938,v38,38,True,v38,38.0,False,False,40,40,77
person0,v8,8,4.249439,v38,38,True,v38,38.0,False,False,30,-30,78
person0,v93,93,4.2576013,v38,38,True,v38,38.0,False,False,55,55,79
person0,v5,5,4.278014,v38,38,True,v38,38.0,False,False,33,-33,80
person0,v86,86,4.2817163,v38,38,True,v38,38.0,False,False,48,48,81
person0,v87,87,4.2855864,v38,38,True,v38,38.0,False,False,49,49,82
person0,v95,95,4.2867107,v38,38,True,v38,38.0,False,False,57,57,83
person0,v90,90,4.33036,v38,38,True,v38,38.0,False,False,52,52,84
person0,v4,4,4.336003,v38,38,True,v38,38.0,False,False,34,-34,85
person0,v81,81,4.3454595,v38,38,True,v38,38.0,False,False,43,43,86
person0,v89,89,4.3648596,v38,38,True,v38,38.0,False,False,51,51,87
person0,v79,79,4.367604,v38,38,True,v38,38.0,False,False,41,41,88
person0,v2,2,4.394998,v38,38,True,v38,38.0,False,False,36,-36,89
person0,v10,10,4.399499,v38,38,True,v38,38.0,False,False,28,-28,90
person0,v92,92,4.410112,v38,38,True,v38,38.0,False,False,54,54,91
person0,v91,91,4.427705,v38,38,True,v38,38.0,False,False,53,53,92
person0,v1,1,4.441941,v38,38,True,v38,38.0,False,False,37,-37,93
person0,v94,94,4.443028,v38,38,True,v38,38.0,False,False,56,56,94
person0,v83,83,4.4479594,v38,38,True,v38,38.0,False,False,45,45,95
person0,v97,97,4.4609046,v38,38,True,v38,38.0,False,False,59,59,96
person0,v96,96,4.471154,v38,38,True,v38,38.0,False,False,58,58,97
person0,v82,82,4.520219,v38,38,True,v38,38.0,False,False,44,44,98
person0,v99,99,4.5354834,v38,38,True,v38,38.0,False,False,61,61,99
person0,v100,100,4.5377464,v38,38,True,v38,38.0,False,False,62,62,100
person1,v87,87,3.3534245,v95,95,False,,,False,True,8,-8,1
person1,v76,76,3.4617877,v95,95,False,,,False,True,19,-19,2
person1,v90,90,3.4632862,v95,95,False,,,False,True,5,-5,3
person1,v91,91,3.467252,v95,95,False,,,False,True,4,-4,4
person1,v96,96,3.476643,v95,95,False,,,False,True,1,1,5
person1,v84,84,3.4856005,v95,95,False,,,False,True,11,-11,6
person1,v94,94,3.4885721,v95,95,False,,,False,True,1,-1,7
person1,v99,99,3.491289,v95,95,False,,,False,True,4,4,8
person1,v93,93,3.5243812,v95,95,False,,,False,True,2,-2,9
person1,v95,95,3.5374627,v95,95,False,,,True,True,0,0,10
person1,v98,98,3.5405104,v95,95,False,,,False,True,3,3,11
person1,v80,80,3.5428586,v95,95,False,,,False,True,15,-15,12
person1,v73,73,3.5433366,v95,95,False,,,False,True,22,-22,13
person1,v75,75,3.6010828,v95,95,False,,,False,True,20,-20,14
person1,v74,74,3.6147003,v95,95,False,,,False,True,21,-21,15
person1,v85,85,3.633244,v95,95,False,,,False,True,10,-10,16
person1,v83,83,3.6396995,v95,95,False,,,False,True,12,-12,17
person1,v86,86,3.66197,v95,95,False,,,False,True,9,-9,18
person1,v49,49,3.691572,v95,95,False,,,False,True,46,-46,19
person1,v81,81,3.6970928,v95,95,False,,,False,True,14,-14,20
person1,v54,54,3.703161,v95,95,False,,,False,True,41,-41,21
person1,v92,92,3.720135,v95,95,False,,,False,True,3,-3,22
person1,v82,82,3.734719,v95,95,False,,,False,True,13,-13,23
person1,v66,66,3.7611003,v95,95,False,,,False,True,29,-29,24
person1,v67,67,3.7906914,v95,95,False,,,False,True,28,-28,25
person1,v88,88,3.79384,v95,95,False,,,False,True,7,-7,26
person1,v97,97,3.8142672,v95,95,False,,,False,True,2,2,27
