person,candidate_v,candidate_v_num,distance,true_v,true_v_num,exists_in_run,run_v,run_v_num,is_ground_truth,ground_truth_missing_in_run,absolute_error,signed_error,distance_rank_for_person
person0,v38,38,1.9558845,v38,38,True,v38,38.0,True,False,0,0,1
person0,v34,34,2.21925,v38,38,True,v38,38.0,False,False,4,-4,2
person0,v54,54,2.252441,v38,38,True,v38,38.0,False,False,16,16,3
person0,v52,52,2.2580116,v38,38,True,v38,38.0,False,False,14,14,4
person0,v35,35,2.3029602,v38,38,True,v38,38.0,False,False,3,-3,5
person0,v33,33,2.3053348,v38,38,True,v38,38.0,False,False,5,-5,6
person0,v27,27,2.3111625,v38,38,True,v38,38.0,False,False,11,-11,7
person0,v25,25,2.3337185,v38,38,True,v38,38.0,False,False,13,-13,8
person0,v13,13,2.3685296,v38,38,True,v38,38.0,False,False,25,-25,9
person0,v10,10,2.3998637,v38,38,True,v38,38.0,False,False,28,-28,10
person0,v36,36,2.4094684,v38,38,True,v38,38.0,False,False,2,-2,11
person0,v43,43,2.4106078,v38,38,True,v38,38.0,False,False,5,5,12
person0,v17,17,2.4110215,v38,38,True,v38,38.0,False,False,21,-21,13
person0,v42,42,2.4145627,v38,38,True,v38,38.0,False,False,4,4,14
person0,v14,14,2.4212558,v38,38,True,v38,38.0,False,False,24,-24,15
person0,v22,22,2.4228156,v38,38,True,v38,38.0,False,False,16,-16,16
person0,v44,44,2.42431,v38,38,True,v38,38.0,False,False,6,6,17
person0,v51,51,2.4247222,v38,38,True,v38,38.0,False,False,13,13,18
person0,v47,47,2.4284096,v38,38,True,v38,38.0,False,False,9,9,19
person0,v23,23,2.430695,v38,38,True,v38,38.0,False,False,15,-15,20
person0,v62,62,2.439347,v38,38,True,v38,38.0,False,False,24,24,21
person0,v31,31,2.4509964,v38,38,True,v38,38.0,False,False,7,-7,22
person0,v41,41,2.457363,v38,38,True,v38,38.0,False,False,3,3,23
person0,v49,49,2.4812853,v38,38,True,v38,38.0,False,False,11,11,24
person0,v45,45,2.4829414,v38,38,True,v38,38.0,False,False,7,7,25
person0,v30,30,2.489007,v38,38,True,v38,38.0,False,False,8,-8,26
person0,v63,63,2.491424,v38,38,True,v38,38.0,False,False,25,25,27
person0,v29,29,2.4942942,v38,38,True,v38,38.0,False,False,9,-9,28
person0,v56,56,2.5026782,v38,38,True,v38,38.0,False,False,18,18,29
person0,v59,59,2.507023,v38,38,True,v38,38.0,False,False,21,21,30
person0,v28,28,2.5111458,v38,38,True,v38,38.0,False,False,10,-10,31
person0,v57,57,2.5163984,v38,38,True,v38,38.0,False,False,19,19,32
person0,v64,64,2.5324202,v38,38,True,v38,38.0,False,False,26,26,33
person0,v37,37,2.535872,v38,38,True,v38,38.0,False,False,1,-1,34
person0,v55,55,2.549488,v38,38,True,v38,38.0,False,False,17,17,35
person0,v21,21,2.55225,v38,38,True,v38,38.0,False,False,17,-17,36
person0,v50,50,2.5542116,v38,38,True,v38,38.0,False,False,12,12,37
person0,v19,19,2.5571048,v38,38,True,v38,38.0,False,False,19,-19,38
person0,v24,24,2.5601916,v38,38,True,v38,38.0,False,False,14,-14,39
person0,v60,60,2.573786,v38,38,True,v38,38.0,False,False,22,22,40
person0,v11,11,2.5787177,v38,38,True,v38,38.0,False,False,27,-27,41
person0,v61,61,2.5808885,v38,38,True,v38,38.0,False,False,23,23,42
person0,v53,53,2.5862768,v38,38,True,v38,38.0,False,False,15,15,43
person0,v74,74,2.5870714,v38,38,True,v38,38.0,False,False,36,36,44
person0,v40,40,2.58771,v38,38,True,v38,38.0,False,False,2,2,45
person0,v79,79,2.589109,v38,38,True,v38,38.0,False,False,41,41,46
person0,v69,69,2.592193,v38,38,True,v38,38.0,False,False,31,31,47
person0,v26,26,2.5935462,v38,38,True,v38,38.0,False,False,12,-12,48
person0,v80,80,2.5958734,v38,38,True,v38,38.0,False,False,42,42,49
person0,v20,20,2.599027,v38,38,True,v38,38.0,False,False,18,-18,50
person0,v7,7,2.5999231,v38,38,True,v38,38.0,False,False,31,-31,51
person0,v58,58,2.6026692,v38,38,True,v38,38.0,False,False,20,20,52
person0,v46,46,2.6033602,v38,38,True,v38,38.0,False,False,8,8,53
person0,v9,9,2.6055057,v38,38,True,v38,38.0,False,False,29,-29,54
person0,v67,67,2.6078916,v38,38,True,v38,38.0,False,False,29,29,55
person0,v65,65,2.609629,v38,38,True,v38,38.0,False,False,27,27,56
person0,v16,16,2.6101015,v38,38,True,v38,38.0,False,False,22,-22,57
person0,v73,73,2.6132808,v38,38,True,v38,38.0,False,False,35,35,58
person0,v32,32,2.621131,v38,38,True,v38,38.0,False,False,6,-6,59
person0,v81,81,2.6302075,v38,38,True,v38,38.0,False,False,43,43,60
person0,v71,71,2.6325886,v38,38,True,v38,38.0,False,False,33,33,61
person0,v18,18,2.6457818,v38,38,True,v38,38.0,False,False,20,-20,62
person0,v66,66,2.6483626,v38,38,True,v38,38.0,False,False,28,28,63
person0,v5,5,2.6542916,v38,38,True,v38,38.0,False,False,33,-33,64
person0,v39,39,2.6681502,v38,38,True,v38,38.0,False,False,1,1,65
person0,v15,15,2.674195,v38,38,True,v38,38.0,False,False,23,-23,66
person0,v70,70,2.6796763,v38,38,True,v38,38.0,False,False,32,32,67
person0,v78,78,2.6806335,v38,38,True,v38,38.0,False,False,40,40,68
person0,v48,48,2.6886752,v38,38,True,v38,38.0,False,False,10,10,69
person0,v72,72,2.7047102,v38,38,True,v38,38.0,False,False,34,34,70
person0,v12,12,2.704928,v38,38,True,v38,38.0,False,False,26,-26,71
person0,v68,68,2.7245312,v38,38,True,v38,38.0,False,False,30,30,72
person0,v8,8,2.7364292,v38,38,True,v38,38.0,False,False,30,-30,73
person0,v84,84,2.740251,v38,38,True,v38,38.0,False,False,46,46,74
person0,v75,75,2.7425995,v38,38,True,v38,38.0,False,False,37,37,75
person0,v98,98,2.7457643,v38,38,True,v38,38.0,False,False,60,60,76
person0,v6,6,2.7599626,v38,38,True,v38,38.0,False,False,32,-32,77
person0,v76,76,2.7985983,v38,38,True,v38,38.0,False,False,38,38,78
person0,v77,77,2.805863,v38,38,True,v38,38.0,False,False,39,39,79
person0,v4,4,2.8138354,v38,38,True,v38,38.0,False,False,34,-34,80
person0,v82,82,2.8155735,v38,38,True,v38,38.0,False,False,44,44,81
person0,v96,96,2.8647077,v38,38,True,v38,38.0,False,False,58,58,82
person0,v83,83,2.880443,v38,38,True,v38,38.0,False,False,45,45,83
person0,v3,3,2.8885052,v38,38,True,v38,38.0,False,False,35,-35,84
person0,v93,93,2.889732,v38,38,True,v38,38.0,False,False,55,55,85
person0,v87,87,2.9096565,v38,38,True,v38,38.0,False,False,49,49,86
person0,v88,88,2.9216447,v38,38,True,v38,38.0,False,False,50,50,87
person0,v100,100,2.9224896,v38,38,True,v38,38.0,False,False,62,62,88
person0,v85,85,2.9322374,v38,38,True,v38,38.0,False,False,47,47,89
person0,v92,92,2.938126,v38,38,True,v38,38.0,False,False,54,54,90
person0,v2,2,2.9391143,v38,38,True,v38,38.0,False,False,36,-36,91
person0,v89,89,2.9454193,v38,38,True,v38,38.0,False,False,51,51,92
person0,v95,95,2.9475064,v38,38,True,v38,38.0,False,False,57,57,93
person0,v94,94,2.9479241,v38,38,True,v38,38.0,False,False,56,56,94
person0,v90,90,2.9581525,v38,38,True,v38,38.0,False,False,52,52,95
person0,v86,86,2.981176,v38,38,True,v38,38.0,False,False,48,48,96
person0,v91,91,2.985399,v38,38,True,v38,38.0,False,False,53,53,97
person0,v99,99,3.016976,v38,38,True,v38,38.0,False,False,61,61,98
person0,v1,1,3.0826209,v38,38,True,v38,38.0,False,False,37,-37,99
person0,v97,97,3.1230812,v38,38,True,v38,38.0,False,False,59,59,100
person1,v97,97,2.0277402,v95,95,True,v95,95.0,False,False,2,2,1
person1,v95,95,2.0938313,v95,95,True,v95,95.0,True,False,0,0,2
person1,v100,100,2.1476643,v95,95,True,v95,95.0,False,False,5,5,3
person1,v90,90,2.1502829,v95,95,True,v95,95.0,False,False,5,-5,4
person1,v82,82,2.156718,v95,95,True,v95,95.0,False,False,13,-13,5
person1,v99,99,2.1861832,v95,95,True,v95,95.0,False,False,4,4,6
person1,v91,91,2.187722,v95,95,True,v95,95.0,False,False,4,-4,7
person1,v94,94,2.1954763,v95,95,True,v95,95.0,False,False,1,-1,8
person1,v87,87,2.216187,v95,95,True,v95,95.0,False,False,8,-8,9
person1,v73,73,2.2427127,v95,95,True,v95,95.0,False,False,22,-22,10
person1,v72,72,2.2450535,v95,95,True,v95,95.0,False,False,23,-23,11
person1,v92,92,2.2525723,v95,95,True,v95,95.0,False,False,3,-3,12
person1,v89,89,2.2572718,v95,95,True,v95,95.0,False,False,6,-6,13
person1,v98,98,2.285896,v95,95,True,v95,95.0,False,False,3,3,14
person1,v84,84,2.296347,v95,95,True,v95,95.0,False,False,11,-11,15
person1,v81,81,2.3378148,v95,95,True,v95,95.0,False,False,14,-14,16
person1,v76,76,2.3571863,v95,95,True,v95,95.0,False,False,19,-19,17
person1,v74,74,2.3655715,v95,95,True,v95,95.0,False,False,21,-21,18
person1,v61,61,2.3684523,v95,95,True,v95,95.0,False,False,34,-34,19
person1,v79,79,2.3720932,v95,95,True,v95,95.0,False,False,16,-16,20
person1,v78,78,2.3822474,v95,95,True,v95,95.0,False,False,17,-17,21
person1,v96,96,2.3868,v95,95,True,v95,95.0,False,False,1,1,22
person1,v68,68,2.4086177,v95,95,True,v95,95.0,False,False,27,-27,23
person1,v69,69,2.4165072,v95,95,True,v95,95.0,False,False,26,-26,24
person1,v86,86,2.419009,v95,95,True,v95,95.0,False,False,9,-9,25
person1,v93,93,2.4263716,v95,95,True,v95,95.0,False,False,2,-2,26
person1,v64,64,2.4305696,v95,95,True,v95,95.0,False,False,31,-31,27
person1,v77,77,2.4416645,v95,95,True,v95,95.0,False,False,18,-18,28
person1,v67,67,2.4420035,v95,95,True,v95,95.0,False,False,28,-28,29
person1,v71,71,2.4449475,v95,95,True,v95,95.0,False,False,24,-24,30
person1,v88,88,2.450642,v95,95,True,v95,95.0,False,False,7,-7,31
person1,v80,80,2.4529955,v95,95,True,v95,95.0,False,False,15,-15,32
person1,v75,75,2.4590979,v95,95,True,v95,95.0,False,False,20,-20,33
person1,v55,55,2.4671452,v95,95,True,v95,95.0,False,False,40,-40,34
person1,v66,66,2.4754198,v95,95,True,v95,95.0,False,False,29,-29,35
person1,v60,60,2.4885633,v95,95,True,v95,95.0,False,False,35,-35,36
person1,v85,85,2.4958632,v95,95,True,v95,95.0,False,False,10,-10,37
person1,v63,63,2.5304508,v95,95,True,v95,95.0,False,False,32,-32,38
person1,v59,59,2.5306246,v95,95,True,v95,95.0,False,False,36,-36,39
person1,v65,65,2.5457985,v95,95,True,v95,95.0,False,False,30,-30,40
person1,v70,70,2.5575445,v95,95,True,v95,95.0,False,False,25,-25,41
person1,v83,83,2.5630758,v95,95,True,v95,95.0,False,False,12,-12,42
person1,v43,43,2.6011062,v95,95,True,v95,95.0,False,False,52,-52,43
person1,v54,54,2.61702,v95,95,True,v95,95.0,False,False,41,-41,44
person1,v56,56,2.630867,v95,95,True,v95,95.0,False,False,39,-39,45
person1,v52,52,2.659884,v95,95,True,v95,95.0,False,False,43,-43,46
person1,v58,58,2.6600964,v95,95,True,v95,95.0,False,False,37,-37,47
person1,v57,57,2.6603825,v95,95,True,v95,95.0,False,False,38,-38,48
person1,v45,45,2.666071,v95,95,True,v95,95.0,False,False,50,-50,49
person1,v41,41,2.674943,v95,95,True,v95,95.0,False,False,54,-54,50
person1,v53,53,2.6788185,v95,95,True,v95,95.0,False,False,42,-42,51
person1,v62,62,2.6793623,v95,95,True,v95,95.0,False,False,33,-33,52
person1,v34,34,2.7129562,v95,95,True,v95,95.0,False,False,61,-61,53
person1,v35,35,2.7224503,v95,95,True,v95,95.0,False,False,60,-60,54
person1,v50,50,2.7259686,v95,95,True,v95,95.0,False,False,45,-45,55
person1,v47,47,2.7336702,v95,95,True,v95,95.0,False,False,48,-48,56
person1,v51,51,2.738097,v95,95,True,v95,95.0,False,False,44,-44,57
person1,v25,25,2.7423878,v95,95,True,v95,95.0,False,False,70,-70,58
person1,v38,38,2.755763,v95,95,True,v95,95.0,False,False,57,-57,59
person1,v48,48,2.7630908,v95,95,True,v95,95.0,False,False,47,-47,60
person1,v37,37,2.7788546,v95,95,True,v95,95.0,False,False,58,-58,61
person1,v44,44,2.7834704,v95,95,True,v95,95.0,False,False,51,-51,62
person1,v40,40,2.8126874,v95,95,True,v95,95.0,False,False,55,-55,63
person1,v36,36,2.8139248,v95,95,True,v95,95.0,False,False,59,-59,64
person1,v49,49,2.843617,v95,95,True,v95,95.0,False,False,46,-46,65
person1,v39,39,2.8472004,v95,95,True,v95,95.0,False,False,56,-56,66
person1,v42,42,2.86264,v95,95,True,v95,95.0,False,False,53,-53,67
person1,v33,33,2.8654969,v95,95,True,v95,95.0,False,False,62,-62,68
person1,v30,30,2.8764443,v95,95,True,v95,95.0,False,False,65,-65,69
person1,v21,21,2.8887386,v95,95,True,v95,95.0,False,False,74,-74,70
person1,v27,27,2.8964794,v95,95,True,v95,95.0,False,False,68,-68,71
person1,v29,29,2.915152,v95,95,True,v95,95.0,False,False,66,-66,72
person1,v23,23,2.923101,v95,95,True,v95,95.0,False,False,72,-72,73
person1,v46,46,2.924769,v95,95,True,v95,95.0,False,False,49,-49,74
person1,v32,32,2.9325826,v95,95,True,v95,95.0,False,False,63,-63,75
person1,v22,22,2.933355,v95,95,True,v95,95.0,False,False,73,-73,76
person1,v31,31,2.9685154,v95,95,True,v95,95.0,False,False,64,-64,77
person1,v14,14,2.9699478,v95,95,True,v95,95.0,False,False,81,-81,78
person1,v28,28,2.9837623,v95,95,True,v95,95.0,False,False,67,-67,79
person1,v17,17,2.995001,v95,95,True,v95,95.0,False,False,78,-78,80
person1,v26,26,2.9997613,v95,95,True,v95,95.0,False,False,69,-69,81
person1,v10,10,3.0067537,v95,95,True,v95,95.0,False,False,85,-85,82
person1,v9,9,3.0669696,v95,95,True,v95,95.0,False,False,86,-86,83
person1,v16,16,3.071344,v95,95,True,v95,95.0,False,False,79,-79,84
person1,v13,13,3.074477,v95,95,True,v95,95.0,False,False,82,-82,85
person1,v19,19,3.104599,v95,95,True,v95,95.0,False,False,76,-76,86
person1,v20,20,3.1143217,v95,95,True,v95,95.0,False,False,75,-75,87
person1,v11,11,3.1376824,v95,95,True,v95,95.0,False,False,84,-84,88
person1,v18,18,3.1393194,v95,95,True,v95,95.0,False,False,77,-77,89
person1,v7,7,3.1443138,v95,95,True,v95,95.0,False,False,88,-88,90
person1,v8,8,3.158103,v95,95,True,v95,95.0,False,False,87,-87,91
person1,v24,24,3.1599436,v95,95,True,v95,95.0,False,False,71,-71,92
person1,v15,15,3.1738434,v95,95,True,v95,95.0,False,False,80,-80,93
person1,v3,3,3.1923518,v95,95,True,v95,95.0,False,False,92,-92,94
person1,v12,12,3.207794,v95,95,True,v95,95.0,False,False,83,-83,95
person1,v6,6,3.2874215,v95,95,True,v95,95.0,False,False,89,-89,96
person1,v4,4,3.3347805,v95,95,True,v95,95.0,False,False,91,-91,97
person1,v2,2,3.4556549,v95,95,True,v95,95.0,False,False,93,-93,98
person1,v5,5,3.463486,v95,95,True,v95,95.0,False,False,90,-90,99
person1,v1,1,3.6014469,v95,95,True,v95,95.0,False,False,94,-94,100
person10,v7,7,2.3908474,v3,3,False,,,False,True,4,4,1
person10,v5,5,2.4683926,v3,3,False,,,False,True,2,2,2
person10,v6,6,2.5046318,v3,3,False,,,False,True,3,3,3
person10,v10,10,2.506707,v3,3,False,,,False,True,7,7,4
person10,v25,25,2.5103061,v3,3,False,,,False,True,22,22,5
person10,v8,8,2.5667496,v3,3,False,,,False,True,5,5,6
person10,v19,19,2.6017475,v3,3,False,,,False,True,16,16,7
person10,v28,28,2.6137366,v3,3,False,,,False,True,25,25,8
person10,v16,16,2.6171348,v3,3,False,,,False,True,13,13,9
person10,v13,13,2.6211243,v3,3,False,,,False,True,10,10,10
person10,v11,11,2.623811,v3,3,False,,,False,True,8,8,11
person10,v17,17,2.634817,v3,3,False,,,False,True,14,14,12
person10,v4,4,2.6432674,v3,3,False,,,False,True,1,1,13
person10,v36,36,2.643557,v3,3,False,,,False,True,33,33,14
