person,candidate_v,candidate_v_num,distance,true_v,true_v_num,exists_in_run,run_v,run_v_num,is_ground_truth,ground_truth_missing_in_run,absolute_error,signed_error,distance_rank_for_person
person0,v38,38,3.4548259,v38,38,False,,,True,True,0,0,1
person0,v55,55,3.4846253,v38,38,False,,,False,True,17,17,2
person0,v34,34,3.5025558,v38,38,False,,,False,True,4,-4,3
person0,v25,25,3.5251112,v38,38,False,,,False,True,13,-13,4
person0,v43,43,3.5300164,v38,38,False,,,False,True,5,5,5
person0,v27,27,3.5355172,v38,38,False,,,False,True,11,-11,6
person0,v74,74,3.5607853,v38,38,False,,,False,True,36,36,7
person0,v29,29,3.5683508,v38,38,False,,,False,True,9,-9,8
person0,v50,50,3.574589,v38,38,False,,,False,True,12,12,9
person0,v23,23,3.595841,v38,38,False,,,False,True,15,-15,10
person0,v16,16,3.5980709,v38,38,False,,,False,True,22,-22,11
person0,v58,58,3.5982063,v38,38,False,,,False,True,20,20,12
person0,v49,49,3.6023102,v38,38,False,,,False,True,11,11,13
person0,v53,53,3.6262267,v38,38,False,,,False,True,15,15,14
person0,v73,73,3.6427672,v38,38,False,,,False,True,35,35,15
person0,v52,52,3.6431947,v38,38,False,,,False,True,14,14,16
person0,v11,11,3.666873,v38,38,False,,,False,True,27,-27,17
person0,v32,32,3.6680803,v38,38,False,,,False,True,6,-6,18
person0,v31,31,3.6721525,v38,38,False,,,False,True,7,-7,19
person0,v46,46,3.675993,v38,38,False,,,False,True,8,8,20
person0,v64,64,3.6807232,v38,38,False,,,False,True,26,26,21
person0,v70,70,3.683895,v38,38,False,,,False,True,32,32,22
person0,v48,48,3.6859846,v38,38,False,,,False,True,10,10,23
person0,v19,19,3.6922593,v38,38,False,,,False,True,19,-19,24
person0,v22,22,3.6973367,v38,38,False,,,False,True,16,-16,25
person0,v33,33,3.7070951,v38,38,False,,,False,True,5,-5,26
person0,v65,65,3.710845,v38,38,False,,,False,True,27,27,27
person0,v77,77,3.7226517,v38,38,False,,,False,True,39,39,28
person0,v30,30,3.7262423,v38,38,False,,,False,True,8,-8,29
person0,v61,61,3.7289834,v38,38,False,,,False,True,23,23,30
person0,v14,14,3.7412488,v38,38,False,,,False,True,24,-24,31
person0,v45,45,3.747107,v38,38,False,,,False,True,7,7,32
person0,v24,24,3.7545602,v38,38,False,,,False,True,14,-14,33
person0,v54,54,3.7627811,v38,38,False,,,False,True,16,16,34
person0,v44,44,3.7648118,v38,38,False,,,False,True,6,6,35
person0,v26,26,3.7682843,v38,38,False,,,False,True,12,-12,36
person0,v13,13,3.773925,v38,38,False,,,False,True,25,-25,37
person0,v20,20,3.777084,v38,38,False,,,False,True,18,-18,38
person0,v51,51,3.7798963,v38,38,False,,,False,True,13,13,39
person0,v59,59,3.7800803,v38,38,False,,,False,True,21,21,40
person0,v21,21,3.7879047,v38,38,False,,,False,True,17,-17,41
person0,v56,56,3.7971814,v38,38,False,,,False,True,18,18,42
person0,v68,68,3.8064342,v38,38,False,,,False,True,30,30,43
person0,v81,81,3.8088884,v38,38,False,,,False,True,43,43,44
person0,v40,40,3.811817,v38,38,False,,,False,True,2,2,45
person0,v42,42,3.8125982,v38,38,False,,,False,True,4,4,46
person0,v69,69,3.813361,v38,38,False,,,False,True,31,31,47
person0,v60,60,3.8152933,v38,38,False,,,False,True,22,22,48
