person,candidate_v,candidate_v_num,distance,true_v,true_v_num,exists_in_run,run_v,run_v_num,is_ground_truth,ground_truth_missing_in_run,absolute_error,signed_error,distance_rank_for_person
person0,v34,34,1.5936276,v38,38,True,v38,38.0,False,False,4,-4,1
person0,v19,19,1.6047856,v38,38,True,v38,38.0,False,False,19,-19,2
person0,v61,61,1.6630462,v38,38,True,v38,38.0,False,False,23,23,3
person0,v31,31,1.6846987,v38,38,True,v38,38.0,False,False,7,-7,4
person0,v21,21,1.6879975,v38,38,True,v38,38.0,False,False,17,-17,5
person0,v60,60,1.7028931,v38,38,True,v38,38.0,False,False,22,22,6
person0,v37,37,1.7579409,v38,38,True,v38,38.0,False,False,1,-1,7
person0,v13,13,1.7763822,v38,38,True,v38,38.0,False,False,25,-25,8
person0,v32,32,1.786335,v38,38,True,v38,38.0,False,False,6,-6,9
person0,v33,33,1.7917659,v38,38,True,v38,38.0,False,False,5,-5,10
person0,v10,10,1.7936034,v38,38,True,v38,38.0,False,False,28,-28,11
person0,v22,22,1.8093541,v38,38,True,v38,38.0,False,False,16,-16,12
person0,v52,52,1.8106943,v38,38,True,v38,38.0,False,False,14,14,13
person0,v44,44,1.8202425,v38,38,True,v38,38.0,False,False,6,6,14
person0,v47,47,1.8393941,v38,38,True,v38,38.0,False,False,9,9,15
person0,v11,11,1.8469657,v38,38,True,v38,38.0,False,False,27,-27,16
person0,v50,50,1.8482947,v38,38,True,v38,38.0,False,False,12,12,17
person0,v73,73,1.8548508,v38,38,True,v38,38.0,False,False,35,35,18
person0,v7,7,1.8554636,v38,38,True,v38,38.0,False,False,31,-31,19
person0,v20,20,1.8562123,v38,38,True,v38,38.0,False,False,18,-18,20
person0,v4,4,1.8649951,v38,38,True,v38,38.0,False,False,34,-34,21
person0,v16,16,1.8673847,v38,38,True,v38,38.0,False,False,22,-22,22
person0,v38,38,1.8760964,v38,38,True,v38,38.0,True,False,0,0,23
person0,v27,27,1.8777782,v38,38,True,v38,38.0,False,False,11,-11,24
person0,v15,15,1.9041213,v38,38,True,v38,38.0,False,False,23,-23,25
person0,v76,76,1.9060339,v38,38,True,v38,38.0,False,False,38,38,26
person0,v43,43,1.9097067,v38,38,True,v38,38.0,False,False,5,5,27
person0,v69,69,1.9125401,v38,38,True,v38,38.0,False,False,31,31,28
person0,v54,54,1.9165108,v38,38,True,v38,38.0,False,False,16,16,29
person0,v25,25,1.9225672,v38,38,True,v38,38.0,False,False,13,-13,30
person0,v51,51,1.9276099,v38,38,True,v38,38.0,False,False,13,13,31
person0,v57,57,1.9288098,v38,38,True,v38,38.0,False,False,19,19,32
person0,v9,9,1.9291013,v38,38,True,v38,38.0,False,False,29,-29,33
person0,v28,28,1.9291873,v38,38,True,v38,38.0,False,False,10,-10,34
person0,v81,81,1.935101,v38,38,True,v38,38.0,False,False,43,43,35
person0,v77,77,1.9384037,v38,38,True,v38,38.0,False,False,39,39,36
person0,v55,55,1.9472497,v38,38,True,v38,38.0,False,False,17,17,37
person0,v71,71,1.9506419,v38,38,True,v38,38.0,False,False,33,33,38
person0,v12,12,1.9519159,v38,38,True,v38,38.0,False,False,26,-26,39
person0,v58,58,1.9547979,v38,38,True,v38,38.0,False,False,20,20,40
person0,v6,6,1.9582826,v38,38,True,v38,38.0,False,False,32,-32,41
person0,v36,36,1.9611663,v38,38,True,v38,38.0,False,False,2,-2,42
person0,v67,67,1.974276,v38,38,True,v38,38.0,False,False,29,29,43
person0,v23,23,1.9763126,v38,38,True,v38,38.0,False,False,15,-15,44
person0,v64,64,1.978522,v38,38,True,v38,38.0,False,False,26,26,45
person0,v17,17,1.9868581,v38,38,True,v38,38.0,False,False,21,-21,46
person0,v46,46,1.9869723,v38,38,True,v38,38.0,False,False,8,8,47
person0,v83,83,1.9964641,v38,38,True,v38,38.0,False,False,45,45,48
person0,v48,48,1.9995785,v38,38,True,v38,38.0,False,False,10,10,49
person0,v30,30,2.0012083,v38,38,True,v38,38.0,False,False,8,-8,50
person0,v26,26,2.0086174,v38,38,True,v38,38.0,False,False,12,-12,51
person0,v39,39,2.0115309,v38,38,True,v38,38.0,False,False,1,1,52
person0,v56,56,2.0192482,v38,38,True,v38,38.0,False,False,18,18,53
person0,v18,18,2.0212286,v38,38,True,v38,38.0,False,False,20,-20,54
person0,v35,35,2.0236244,v38,38,True,v38,38.0,False,False,3,-3,55
person0,v90,90,2.0281425,v38,38,True,v38,38.0,False,False,52,52,56
person0,v87,87,2.0345314,v38,38,True,v38,38.0,False,False,49,49,57
person0,v42,42,2.0345435,v38,38,True,v38,38.0,False,False,4,4,58
person0,v63,63,2.043223,v38,38,True,v38,38.0,False,False,25,25,59
person0,v29,29,2.045461,v38,38,True,v38,38.0,False,False,9,-9,60
person0,v95,95,2.0520136,v38,38,True,v38,38.0,False,False,57,57,61
person0,v49,49,2.0564675,v38,38,True,v38,38.0,False,False,11,11,62
person0,v66,66,2.0683322,v38,38,True,v38,38.0,False,False,28,28,63
person0,v14,14,2.0733213,v38,38,True,v38,38.0,False,False,24,-24,64
person0,v2,2,2.0775328,v38,38,True,v38,38.0,False,False,36,-36,65
person0,v41,41,2.082585,v38,38,True,v38,38.0,False,False,3,3,66
person0,v75,75,2.082849,v38,38,True,v38,38.0,False,False,37,37,67
person0,v82,82,2.0937805,v38,38,True,v38,38.0,False,False,44,44,68
person0,v80,80,2.0948007,v38,38,True,v38,38.0,False,False,42,42,69
person0,v65,65,2.0968795,v38,38,True,v38,38.0,False,False,27,27,70
person0,v24,24,2.1088622,v38,38,True,v38,38.0,False,False,14,-14,71
person0,v70,70,2.1121893,v38,38,True,v38,38.0,False,False,32,32,72
person0,v72,72,2.113609,v38,38,True,v38,38.0,False,False,34,34,73
person0,v84,84,2.123136,v38,38,True,v38,38.0,False,False,46,46,74
person0,v92,92,2.1249151,v38,38,True,v38,38.0,False,False,54,54,75
person0,v79,79,2.125769,v38,38,True,v38,38.0,False,False,41,41,76
person0,v89,89,2.1295726,v38,38,True,v38,38.0,False,False,51,51,77
person0,v78,78,2.1332018,v38,38,True,v38,38.0,False,False,40,40,78
person0,v97,97,2.1415858,v38,38,True,v38,38.0,False,False,59,59,79
person0,v68,68,2.1518507,v38,38,True,v38,38.0,False,False,30,30,80
person0,v94,94,2.1600957,v38,38,True,v38,38.0,False,False,56,56,81
person0,v85,85,2.1727111,v38,38,True,v38,38.0,False,False,47,47,82
person0,v88,88,2.1873202,v38,38,True,v38,38.0,False,False,50,50,83
person0,v53,53,2.1897726,v38,38,True,v38,38.0,False,False,15,15,84
person0,v5,5,2.2076917,v38,38,True,v38,38.0,False,False,33,-33,85
person0,v45,45,2.2094696,v38,38,True,v38,38.0,False,False,7,7,86
person0,v74,74,2.2155232,v38,38,True,v38,38.0,False,False,36,36,87
person0,v40,40,2.2228692,v38,38,True,v38,38.0,False,False,2,2,88
person0,v1,1,2.2313352,v38,38,True,v38,38.0,False,False,37,-37,89
person0,v96,96,2.2604694,v38,38,True,v38,38.0,False,False,58,58,90
person0,v99,99,2.2623239,v38,38,True,v38,38.0,False,False,61,61,91
person0,v3,3,2.2632258,v38,38,True,v38,38.0,False,False,35,-35,92
person0,v8,8,2.2878296,v38,38,True,v38,38.0,False,False,30,-30,93
person0,v59,59,2.293173,v38,38,True,v38,38.0,False,False,21,21,94
person0,v93,93,2.2970772,v38,38,True,v38,38.0,False,False,55,55,95
person0,v91,91,2.3065846,v38,38,True,v38,38.0,False,False,53,53,96
person0,v62,62,2.319247,v38,38,True,v38,38.0,False,False,24,24,97
person0,v98,98,2.34056,v38,38,True,v38,38.0,False,False,60,60,98
person0,v86,86,2.346094,v38,38,True,v38,38.0,False,False,48,48,99
person0,v100,100,2.3495505,v38,38,True,v38,38.0,False,False,62,62,100
person1,v83,83,1.7765769,v95,95,True,v95,95.0,False,False,12,-12,1
person1,v95,95,1.7962551,v95,95,True,v95,95.0,True,False,0,0,2
person1,v90,90,1.8464645,v95,95,True,v95,95.0,False,False,5,-5,3
person1,v97,97,1.8623235,v95,95,True,v95,95.0,False,False,2,2,4
person1,v73,73,1.9057254,v95,95,True,v95,95.0,False,False,22,-22,5
person1,v60,60,1.9156381,v95,95,True,v95,95.0,False,False,35,-35,6
person1,v77,77,1.9491988,v95,95,True,v95,95.0,False,False,18,-18,7
person1,v87,87,1.95464,v95,95,True,v95,95.0,False,False,8,-8,8
person1,v82,82,1.9809042,v95,95,True,v95,95.0,False,False,13,-13,9
person1,v99,99,2.0013268,v95,95,True,v95,95.0,False,False,4,4,10
