person,candidate_v,candidate_v_num,distance,true_v,true_v_num,exists_in_run,run_v,run_v_num,is_ground_truth,ground_truth_missing_in_run,absolute_error,signed_error,distance_rank_for_person
person0,v79,79,2.3672748,v38,38,False,,,False,True,41,41,1
person0,v31,31,2.3683214,v38,38,False,,,False,True,7,-7,2
person0,v77,77,2.3808842,v38,38,False,,,False,True,39,39,3
person0,v71,71,2.3814237,v38,38,False,,,False,True,33,33,4
person0,v12,12,2.3975809,v38,38,False,,,False,True,26,-26,5
person0,v20,20,2.4044876,v38,38,False,,,False,True,18,-18,6
person0,v15,15,2.4054935,v38,38,False,,,False,True,23,-23,7
person0,v73,73,2.4108958,v38,38,False,,,False,True,35,35,8
person0,v29,29,2.4206176,v38,38,False,,,False,True,9,-9,9
person0,v7,7,2.451563,v38,38,False,,,False,True,31,-31,10
person0,v10,10,2.4628255,v38,38,False,,,False,True,28,-28,11
person0,v52,52,2.4798632,v38,38,False,,,False,True,14,14,12
person0,v25,25,2.4800353,v38,38,False,,,False,True,13,-13,13
person0,v69,69,2.4828207,v38,38,False,,,False,True,31,31,14
person0,v19,19,2.4939847,v38,38,False,,,False,True,19,-19,15
person0,v75,75,2.496938,v38,38,False,,,False,True,37,37,16
person0,v27,27,2.5001893,v38,38,False,,,False,True,11,-11,17
person0,v35,35,2.5080032,v38,38,False,,,False,True,3,-3,18
person0,v68,68,2.521475,v38,38,False,,,False,True,30,30,19
person0,v41,41,2.5275192,v38,38,False,,,False,True,3,3,20
person0,v56,56,2.5323758,v38,38,False,,,False,True,18,18,21
person0,v82,82,2.5451136,v38,38,False,,,False,True,44,44,22
person0,v16,16,2.54933,v38,38,False,,,False,True,22,-22,23
person0,v22,22,2.5591657,v38,38,False,,,False,True,16,-16,24
person0,v89,89,2.5626051,v38,38,False,,,False,True,51,51,25
person0,v59,59,2.5632863,v38,38,False,,,False,True,21,21,26
person0,v66,66,2.567665,v38,38,False,,,False,True,28,28,27
person0,v81,81,2.5689383,v38,38,False,,,False,True,43,43,28
person0,v33,33,2.5737615,v38,38,False,,,False,True,5,-5,29
person0,v32,32,2.5739813,v38,38,False,,,False,True,6,-6,30
person0,v83,83,2.5744524,v38,38,False,,,False,True,45,45,31
person0,v24,24,2.5778177,v38,38,False,,,False,True,14,-14,32
person0,v55,55,2.5784602,v38,38,False,,,False,True,17,17,33
person0,v51,51,2.5811872,v38,38,False,,,False,True,13,13,34
person0,v36,36,2.5831678,v38,38,False,,,False,True,2,-2,35
person0,v86,86,2.585034,v38,38,False,,,False,True,48,48,36
person0,v97,97,2.5850756,v38,38,False,,,False,True,59,59,37
person0,v67,67,2.5887234,v38,38,False,,,False,True,29,29,38
person0,v17,17,2.5902128,v38,38,False,,,False,True,21,-21,39
person0,v5,5,2.5957775,v38,38,False,,,False,True,33,-33,40
person0,v21,21,2.5989316,v38,38,False,,,False,True,17,-17,41
person0,v14,14,2.5998073,v38,38,False,,,False,True,24,-24,42
person0,v13,13,2.6005762,v38,38,False,,,False,True,25,-25,43
person0,v28,28,2.6022685,v38,38,False,,,False,True,10,-10,44
person0,v53,53,2.6050897,v38,38,False,,,False,True,15,15,45
person0,v88,88,2.6108072,v38,38,False,,,False,True,50,50,46
person0,v42,42,2.611832,v38,38,False,,,False,True,4,4,47
person0,v26,26,2.612397,v38,38,False,,,False,True,12,-12,48
person0,v91,91,2.6128473,v38,38,False,,,False,True,53,53,49
person0,v63,63,2.6171224,v38,38,False,,,False,True,25,25,50
person0,v9,9,2.618611,v38,38,False,,,False,True,29,-29,51
person0,v40,40,2.6208565,v38,38,False,,,False,True,2,2,52
person0,v4,4,2.6242337,v38,38,False,,,False,True,34,-34,53
person0,v39,39,2.6246915,v38,38,False,,,False,True,1,1,54
person0,v61,61,2.6260827,v38,38,False,,,False,True,23,23,55
person0,v57,57,2.627525,v38,38,False,,,False,True,19,19,56
person0,v50,50,2.6331153,v38,38,False,,,False,True,12,12,57
person0,v87,87,2.6332855,v38,38,False,,,False,True,49,49,58
person0,v44,44,2.6452758,v38,38,False,,,False,True,6,6,59
person0,v95,95,2.6471028,v38,38,False,,,False,True,57,57,60
person0,v18,18,2.6591802,v38,38,False,,,False,True,20,-20,61
person0,v48,48,2.6624575,v38,38,False,,,False,True,10,10,62
person0,v70,70,2.6633813,v38,38,False,,,False,True,32,32,63
person0,v90,90,2.6643758,v38,38,False,,,False,True,52,52,64
person0,v65,65,2.670108,v38,38,False,,,False,True,27,27,65
person0,v30,30,2.670237,v38,38,False,,,False,True,8,-8,66
person0,v80,80,2.6768382,v38,38,False,,,False,True,42,42,67
person0,v64,64,2.6779766,v38,38,False,,,False,True,26,26,68
person0,v6,6,2.6786387,v38,38,False,,,False,True,32,-32,69
person0,v92,92,2.6814377,v38,38,False,,,False,True,54,54,70
person0,v34,34,2.6845355,v38,38,False,,,False,True,4,-4,71
person0,v38,38,2.6911008,v38,38,False,,,True,True,0,0,72
person0,v62,62,2.6994452,v38,38,False,,,False,True,24,24,73
person0,v43,43,2.7075021,v38,38,False,,,False,True,5,5,74
person0,v1,1,2.7097685,v38,38,False,,,False,True,37,-37,75
person0,v37,37,2.7193086,v38,38,False,,,False,True,1,-1,76
person0,v54,54,2.7205038,v38,38,False,,,False,True,16,16,77
person0,v76,76,2.722768,v38,38,False,,,False,True,38,38,78
person0,v11,11,2.7270513,v38,38,False,,,False,True,27,-27,79
person0,v72,72,2.7278717,v38,38,False,,,False,True,34,34,80
person0,v84,84,2.7354958,v38,38,False,,,False,True,46,46,81
person0,v2,2,2.7435932,v38,38,False,,,False,True,36,-36,82
person0,v74,74,2.7491343,v38,38,False,,,False,True,36,36,83
person0,v8,8,2.7511482,v38,38,False,,,False,True,30,-30,84
person0,v49,49,2.7629256,v38,38,False,,,False,True,11,11,85
person0,v93,93,2.7683022,v38,38,False,,,False,True,55,55,86
person0,v3,3,2.7709882,v38,38,False,,,False,True,35,-35,87
person0,v23,23,2.7788296,v38,38,False,,,False,True,15,-15,88
person0,v100,100,2.7862742,v38,38,False,,,False,True,62,62,89
person0,v94,94,2.7866056,v38,38,False,,,False,True,56,56,90
person0,v98,98,2.7900834,v38,38,False,,,False,True,60,60,91
person0,v96,96,2.791074,v38,38,False,,,False,True,58,58,92
person0,v85,85,2.7938235,v38,38,False,,,False,True,47,47,93
person0,v46,46,2.802633,v38,38,False,,,False,True,8,8,94
person0,v78,78,2.8162587,v38,38,False,,,False,True,40,40,95
person0,v58,58,2.8317313,v38,38,False,,,False,True,20,20,96
person0,v45,45,2.8378136,v38,38,False,,,False,True,7,7,97
person0,v47,47,2.8425226,v38,38,False,,,False,True,9,9,98
person0,v60,60,2.8640864,v38,38,False,,,False,True,22,22,99
person0,v99,99,2.8682961,v38,38,False,,,False,True,61,61,100
person1,v79,79,2.037533,v95,95,True,v95,95.0,False,False,16,-16,1
person1,v77,77,2.0867953,v95,95,True,v95,95.0,False,False,18,-18,2
person1,v95,95,2.0972042,v95,95,True,v95,95.0,True,False,0,0,3
person1,v97,97,2.1063533,v95,95,True,v95,95.0,False,False,2,2,4
person1,v82,82,2.1151476,v95,95,True,v95,95.0,False,False,13,-13,5
person1,v71,71,2.1343074,v95,95,True,v95,95.0,False,False,24,-24,6
person1,v83,83,2.1404684,v95,95,True,v95,95.0,False,False,12,-12,7
person1,v73,73,2.1629016,v95,95,True,v95,95.0,False,False,22,-22,8
person1,v69,69,2.1886575,v95,95,True,v95,95.0,False,False,26,-26,9
person1,v87,87,2.1953177,v95,95,True,v95,95.0,False,False,8,-8,10
person1,v81,81,2.2582197,v95,95,True,v95,95.0,False,False,14,-14,11
person1,v91,91,2.2614598,v95,95,True,v95,95.0,False,False,4,-4,12
person1,v89,89,2.2638788,v95,95,True,v95,95.0,False,False,6,-6,13
person1,v88,88,2.2913914,v95,95,True,v95,95.0,False,False,7,-7,14
person1,v90,90,2.308606,v95,95,True,v95,95.0,False,False,5,-5,15
person1,v100,100,2.341941,v95,95,True,v95,95.0,False,False,5,5,16
person1,v75,75,2.3432992,v95,95,True,v95,95.0,False,False,20,-20,17
person1,v86,86,2.363301,v95,95,True,v95,95.0,False,False,9,-9,18
person1,v80,80,2.3644693,v95,95,True,v95,95.0,False,False,15,-15,19
person1,v92,92,2.3657591,v95,95,True,v95,95.0,False,False,3,-3,20
person1,v67,67,2.3693547,v95,95,True,v95,95.0,False,False,28,-28,21
person1,v66,66,2.3789604,v95,95,True,v95,95.0,False,False,29,-29,22
person1,v68,68,2.383396,v95,95,True,v95,95.0,False,False,27,-27,23
person1,v76,76,2.4125297,v95,95,True,v95,95.0,False,False,19,-19,24
person1,v96,96,2.4168704,v95,95,True,v95,95.0,False,False,1,1,25
person1,v84,84,2.4250457,v95,95,True,v95,95.0,False,False,11,-11,26
person1,v99,99,2.430426,v95,95,True,v95,95.0,False,False,4,4,27
person1,v98,98,2.4333258,v95,95,True,v95,95.0,False,False,3,3,28
person1,v70,70,2.4402585,v95,95,True,v95,95.0,False,False,25,-25,29
person1,v59,59,2.4449115,v95,95,True,v95,95.0,False,False,36,-36,30
person1,v64,64,2.445793,v95,95,True,v95,95.0,False,False,31,-31,31
person1,v72,72,2.4616926,v95,95,True,v95,95.0,False,False,23,-23,32
person1,v56,56,2.4650447,v95,95,True,v95,95.0,False,False,39,-39,33
person1,v85,85,2.473976,v95,95,True,v95,95.0,False,False,10,-10,34
person1,v62,62,2.4790685,v95,95,True,v95,95.0,False,False,33,-33,35
person1,v63,63,2.4873743,v95,95,True,v95,95.0,False,False,32,-32,36
person1,v52,52,2.48921,v95,95,True,v95,95.0,False,False,43,-43,37
person1,v93,93,2.4898767,v95,95,True,v95,95.0,False,False,2,-2,38
person1,v61,61,2.5045466,v95,95,True,v95,95.0,False,False,34,-34,39
person1,v53,53,2.5058384,v95,95,True,v95,95.0,False,False,42,-42,40
person1,v65,65,2.5065343,v95,95,True,v95,95.0,False,False,30,-30,41
person1,v94,94,2.5120327,v95,95,True,v95,95.0,False,False,1,-1,42
person1,v78,78,2.519157,v95,95,True,v95,95.0,False,False,17,-17,43
person1,v74,74,2.5227275,v95,95,True,v95,95.0,False,False,21,-21,44
person1,v50,50,2.56362,v95,95,True,v95,95.0,False,False,45,-45,45
person1,v57,57,2.5733824,v95,95,True,v95,95.0,False,False,38,-38,46
person1,v55,55,2.5745618,v95,95,True,v95,95.0,False,False,40,-40,47
person1,v36,36,2.5881217,v95,95,True,v95,95.0,False,False,59,-59,48
person1,v42,42,2.5973601,v95,95,True,v95,95.0,False,False,53,-53,49
person1,v41,41,2.5985837,v95,95,True,v95,95.0,False,False,54,-54,50
person1,v33,33,2.600016,v95,95,True,v95,95.0,False,False,62,-62,51
person1,v29,29,2.6057377,v95,95,True,v95,95.0,False,False,66,-66,52
person1,v31,31,2.606018,v95,95,True,v95,95.0,False,False,64,-64,53
person1,v51,51,2.6067362,v95,95,True,v95,95.0,False,False,44,-44,54
person1,v35,35,2.6084058,v95,95,True,v95,95.0,False,False,60,-60,55
person1,v54,54,2.6104212,v95,95,True,v95,95.0,False,False,41,-41,56
person1,v49,49,2.6177902,v95,95,True,v95,95.0,False,False,46,-46,57
person1,v40,40,2.6304307,v95,95,True,v95,95.0,False,False,55,-55,58
person1,v39,39,2.631287,v95,95,True,v95,95.0,False,False,56,-56,59
person1,v48,48,2.6735609,v95,95,True,v95,95.0,False,False,47,-47,60
person1,v43,43,2.6757112,v95,95,True,v95,95.0,False,False,52,-52,61
person1,v19,19,2.6800382,v95,95,True,v95,95.0,False,False,76,-76,62
person1,v27,27,2.6833518,v95,95,True,v95,95.0,False,False,68,-68,63
person1,v58,58,2.689746,v95,95,True,v95,95.0,False,False,37,-37,64
person1,v44,44,2.6899955,v95,95,True,v95,95.0,False,False,51,-51,65
person1,v25,25,2.7076154,v95,95,True,v95,95.0,False,False,70,-70,66
person1,v28,28,2.7122347,v95,95,True,v95,95.0,False,False,67,-67,67
person1,v15,15,2.716483,v95,95,True,v95,95.0,False,False,80,-80,68
person1,v7,7,2.7184405,v95,95,True,v95,95.0,False,False,88,-88,69
person1,v32,32,2.7238657,v95,95,True,v95,95.0,False,False,63,-63,70
