person,candidate_v,candidate_v_num,distance,true_v,true_v_num,exists_in_run,run_v,run_v_num,is_ground_truth,ground_truth_missing_in_run,absolute_error,signed_error,distance_rank_for_person
person0,v32,32,3.3947752,v38,38,False,,,False,True,6,-6,1
person0,v23,23,3.4192483,v38,38,False,,,False,True,15,-15,2
person0,v20,20,3.4329624,v38,38,False,,,False,True,18,-18,3
person0,v37,37,3.447386,v38,38,False,,,False,True,1,-1,4
person0,v18,18,3.45372,v38,38,False,,,False,True,20,-20,5
person0,v58,58,3.4783475,v38,38,False,,,False,True,20,20,6
person0,v49,49,3.48095,v38,38,False,,,False,True,11,11,7
person0,v13,13,3.4962564,v38,38,False,,,False,True,25,-25,8
person0,v66,66,3.509956,v38,38,False,,,False,True,28,28,9
person0,v42,42,3.5380814,v38,38,False,,,False,True,4,4,10
person0,v40,40,3.5457182,v38,38,False,,,False,True,2,2,11
person0,v36,36,3.5630167,v38,38,False,,,False,True,2,-2,12
person0,v30,30,3.5926046,v38,38,False,,,False,True,8,-8,13
person0,v35,35,3.5928583,v38,38,False,,,False,True,3,-3,14
person0,v19,19,3.609704,v38,38,False,,,False,True,19,-19,15
person0,v57,57,3.6107717,v38,38,False,,,False,True,19,19,16
person0,v65,65,3.622126,v38,38,False,,,False,True,27,27,17
person0,v15,15,3.623292,v38,38,False,,,False,True,23,-23,18
person0,v21,21,3.626626,v38,38,False,,,False,True,17,-17,19
person0,v81,81,3.6331754,v38,38,False,,,False,True,43,43,20
person0,v44,44,3.6364686,v38,38,False,,,False,True,6,6,21
person0,v25,25,3.638997,v38,38,False,,,False,True,13,-13,22
person0,v34,34,3.6454775,v38,38,False,,,False,True,4,-4,23
person0,v74,74,3.6526918,v38,38,False,,,False,True,36,36,24
person0,v73,73,3.6600702,v38,38,False,,,False,True,35,35,25
person0,v43,43,3.6678092,v38,38,False,,,False,True,5,5,26
person0,v48,48,3.6857061,v38,38,False,,,False,True,10,10,27
person0,v70,70,3.7059662,v38,38,False,,,False,True,32,32,28
person0,v80,80,3.709087,v38,38,False,,,False,True,42,42,29
person0,v46,46,3.7202978,v38,38,False,,,False,True,8,8,30
person0,v68,68,3.7220976,v38,38,False,,,False,True,30,30,31
person0,v26,26,3.7255924,v38,38,False,,,False,True,12,-12,32
person0,v53,53,3.7270153,v38,38,False,,,False,True,15,15,33
person0,v51,51,3.7299347,v38,38,False,,,False,True,13,13,34
person0,v59,59,3.736135,v38,38,False,,,False,True,21,21,35
person0,v29,29,3.736932,v38,38,False,,,False,True,9,-9,36
person0,v8,8,3.742164,v38,38,False,,,False,True,30,-30,37
person0,v52,52,3.7477257,v38,38,False,,,False,True,14,14,38
person0,v72,72,3.7477894,v38,38,False,,,False,True,34,34,39
person0,v28,28,3.7480555,v38,38,False,,,False,True,10,-10,40
person0,v12,12,3.750767,v38,38,False,,,False,True,26,-26,41
person0,v67,67,3.7542093,v38,38,False,,,False,True,29,29,42
