person,candidate_v,candidate_v_num,distance,true_v,true_v_num,exists_in_run,run_v,run_v_num,is_ground_truth,ground_truth_missing_in_run,absolute_error,signed_error,distance_rank_for_person
person0,v50,50,3.3931835,v38,38,False,,,False,True,12,12,1
person0,v34,34,3.4427915,v38,38,False,,,False,True,4,-4,2
person0,v28,28,3.450407,v38,38,False,,,False,True,10,-10,3
person0,v39,39,3.4745307,v38,38,False,,,False,True,1,1,4
person0,v52,52,3.4746277,v38,38,False,,,False,True,14,14,5
person0,v30,30,3.5083926,v38,38,False,,,False,True,8,-8,6
person0,v33,33,3.5250971,v38,38,False,,,False,True,5,-5,7
person0,v45,45,3.5455384,v38,38,False,,,False,True,7,7,8
person0,v43,43,3.547751,v38,38,False,,,False,True,5,5,9
person0,v15,15,3.5501614,v38,38,False,,,False,True,23,-23,10
person0,v37,37,3.5509334,v38,38,False,,,False,True,1,-1,11
person0,v31,31,3.5669692,v38,38,False,,,False,True,7,-7,12
person0,v21,21,3.578165,v38,38,False,,,False,True,17,-17,13
person0,v54,54,3.605952,v38,38,False,,,False,True,16,16,14
person0,v48,48,3.607956,v38,38,False,,,False,True,10,10,15
person0,v20,20,3.6082196,v38,38,False,,,False,True,18,-18,16
person0,v12,12,3.6240556,v38,38,False,,,False,True,26,-26,17
person0,v16,16,3.6358566,v38,38,False,,,False,True,22,-22,18
person0,v19,19,3.6404421,v38,38,False,,,False,True,19,-19,19
person0,v32,32,3.644232,v38,38,False,,,False,True,6,-6,20
person0,v27,27,3.6474977,v38,38,False,,,False,True,11,-11,21
person0,v38,38,3.647873,v38,38,False,,,True,True,0,0,22
person0,v42,42,3.6544642,v38,38,False,,,False,True,4,4,23
person0,v55,55,3.6576645,v38,38,False,,,False,True,17,17,24
person0,v24,24,3.6626332,v38,38,False,,,False,True,14,-14,25
person0,v36,36,3.662806,v38,38,False,,,False,True,2,-2,26
person0,v22,22,3.6639578,v38,38,False,,,False,True,16,-16,27
person0,v49,49,3.6831677,v38,38,False,,,False,True,11,11,28
person0,v25,25,3.6842859,v38,38,False,,,False,True,13,-13,29
person0,v53,53,3.6853037,v38,38,False,,,False,True,15,15,30
person0,v26,26,3.6941211,v38,38,False,,,False,True,12,-12,31
person0,v29,29,3.7048452,v38,38,False,,,False,True,9,-9,32
person0,v41,41,3.721927,v38,38,False,,,False,True,3,3,33
person0,v13,13,3.727785,v38,38,False,,,False,True,25,-25,34
person0,v58,58,3.7339332,v38,38,False,,,False,True,20,20,35
person0,v14,14,3.7387462,v38,38,False,,,False,True,24,-24,36
