person,candidate_v,candidate_v_num,distance,true_v,true_v_num,exists_in_run,run_v,run_v_num,is_ground_truth,ground_truth_missing_in_run,absolute_error,signed_error,distance_rank_for_person
person0,v95,95,3.3531194,v86,86,False,,,False,True,9,9,1
person0,v87,87,3.3581052,v86,86,False,,,False,True,1,1,2
person0,v88,88,3.3584995,v86,86,False,,,False,True,2,2,3
person0,v77,77,3.3904686,v86,86,False,,,False,True,9,-9,4
person0,v81,81,3.4036875,v86,86,False,,,False,True,5,-5,5
person0,v78,78,3.41789,v86,86,False,,,False,True,8,-8,6
person0,v85,85,3.4447167,v86,86,False,,,False,True,1,-1,7
person0,v93,93,3.4616733,v86,86,False,,,False,True,7,7,8
person0,v90,90,3.4825714,v86,86,False,,,False,True,4,4,9
person0,v100,100,3.4835021,v86,86,False,,,False,True,14,14,10
person0,v82,82,3.5018537,v86,86,False,,,False,True,4,-4,11
person0,v96,96,3.5113578,v86,86,False,,,False,True,10,10,12
person0,v72,72,3.5440717,v86,86,False,,,False,True,14,-14,13
person0,v84,84,3.5533507,v86,86,False,,,False,True,2,-2,14
person0,v94,94,3.5555725,v86,86,False,,,False,True,8,8,15
person0,v91,91,3.5652332,v86,86,False,,,False,True,5,5,16
person0,v83,83,3.5668077,v86,86,False,,,False,True,3,-3,17
person0,v73,73,3.572329,v86,86,False,,,False,True,13,-13,18
person0,v76,76,3.579394,v86,86,False,,,False,True,10,-10,19
person0,v71,71,3.602419,v86,86,False,,,False,True,15,-15,20
person0,v86,86,3.6061492,v86,86,False,,,True,True,0,0,21
person0,v98,98,3.6213295,v86,86,False,,,False,True,12,12,22
person0,v97,97,3.6225998,v86,86,False,,,False,True,11,11,23
person0,v70,70,3.650477,v86,86,False,,,False,True,16,-16,24
person0,v68,68,3.6541634,v86,86,False,,,False,True,18,-18,25
person0,v62,62,3.6694796,v86,86,False,,,False,True,24,-24,26
person0,v89,89,3.6875556,v86,86,False,,,False,True,3,3,27
person0,v92,92,3.6879983,v86,86,False,,,False,True,6,6,28
person0,v66,66,3.6969116,v86,86,False,,,False,True,20,-20,29
person0,v75,75,3.7059212,v86,86,False,,,False,True,11,-11,30
person0,v69,69,3.7193398,v86,86,False,,,False,True,17,-17,31
person0,v80,80,3.727079,v86,86,False,,,False,True,6,-6,32
person0,v56,56,3.7598135,v86,86,False,,,False,True,30,-30,33
person0,v74,74,3.7614398,v86,86,False,,,False,True,12,-12,34
person0,v45,45,3.769706,v86,86,False,,,False,True,41,-41,35
person0,v47,47,3.77286,v86,86,False,,,False,True,39,-39,36
person0,v99,99,3.785485,v86,86,False,,,False,True,13,13,37
person0,v59,59,3.8031404,v86,86,False,,,False,True,27,-27,38
person0,v61,61,3.8047235,v86,86,False,,,False,True,25,-25,39
person0,v67,67,3.8072593,v86,86,False,,,False,True,19,-19,40
person0,v64,64,3.8114142,v86,86,False,,,False,True,22,-22,41
person0,v65,65,3.8145678,v86,86,False,,,False,True,21,-21,42
person0,v49,49,3.8152883,v86,86,False,,,False,True,37,-37,43
person0,v34,34,3.8258586,v86,86,False,,,False,True,52,-52,44
person0,v27,27,3.8281705,v86,86,False,,,False,True,59,-59,45
person0,v51,51,3.8293376,v86,86,False,,,False,True,35,-35,46
person0,v50,50,3.842994,v86,86,False,,,False,True,36,-36,47
person0,v44,44,3.8468628,v86,86,False,,,False,True,42,-42,48
person0,v79,79,3.8662205,v86,86,False,,,False,True,7,-7,49
person0,v54,54,3.8759167,v86,86,False,,,False,True,32,-32,50
person0,v46,46,3.8832726,v86,86,False,,,False,True,40,-40,51
person0,v58,58,3.89444,v86,86,False,,,False,True,28,-28,52
person0,v52,52,3.9100235,v86,86,False,,,False,True,34,-34,53
person0,v37,37,3.9152637,v86,86,False,,,False,True,49,-49,54
person0,v63,63,3.9159548,v86,86,False,,,False,True,23,-23,55
person0,v43,43,3.9212682,v86,86,False,,,False,True,43,-43,56
person0,v29,29,3.9249744,v86,86,False,,,False,True,57,-57,57
person0,v48,48,3.9286458,v86,86,False,,,False,True,38,-38,58
person0,v36,36,3.945058,v86,86,False,,,False,True,50,-50,59
person0,v22,22,3.9758382,v86,86,False,,,False,True,64,-64,60
person0,v20,20,3.9851685,v86,86,False,,,False,True,66,-66,61
person0,v41,41,3.991811,v86,86,False,,,False,True,45,-45,62
person0,v55,55,4.0061545,v86,86,False,,,False,True,31,-31,63
person0,v38,38,4.015617,v86,86,False,,,False,True,48,-48,64
person0,v35,35,4.0267887,v86,86,False,,,False,True,51,-51,65
person0,v60,60,4.033315,v86,86,False,,,False,True,26,-26,66
person0,v39,39,4.0378094,v86,86,False,,,False,True,47,-47,67
person0,v24,24,4.038373,v86,86,False,,,False,True,62,-62,68
person0,v40,40,4.0404577,v86,86,False,,,False,True,46,-46,69
person0,v18,18,4.041974,v86,86,False,,,False,True,68,-68,70
person0,v19,19,4.0767856,v86,86,False,,,False,True,67,-67,71
person0,v33,33,4.0793753,v86,86,False,,,False,True,53,-53,72
person0,v53,53,4.1182165,v86,86,False,,,False,True,33,-33,73
person0,v30,30,4.1250796,v86,86,False,,,False,True,56,-56,74
person0,v28,28,4.12795,v86,86,False,,,False,True,58,-58,75
person0,v32,32,4.129084,v86,86,False,,,False,True,54,-54,76
person0,v57,57,4.134866,v86,86,False,,,False,True,29,-29,77
person0,v23,23,4.1419206,v86,86,False,,,False,True,63,-63,78
person0,v21,21,4.1638384,v86,86,False,,,False,True,65,-65,79
person0,v42,42,4.1849465,v86,86,False,,,False,True,44,-44,80
person0,v26,26,4.187051,v86,86,False,,,False,True,60,-60,81
person0,v11,11,4.195329,v86,86,False,,,False,True,75,-75,82
person0,v31,31,4.2054496,v86,86,False,,,False,True,55,-55,83
person0,v16,16,4.2118664,v86,86,False,,,False,True,70,-70,84
person0,v9,9,4.25201,v86,86,False,,,False,True,77,-77,85
person0,v6,6,4.2964954,v86,86,False,,,False,True,80,-80,86
person0,v12,12,4.296898,v86,86,False,,,False,True,74,-74,87
person0,v15,15,4.3142977,v86,86,False,,,False,True,71,-71,88
person0,v10,10,4.3356977,v86,86,False,,,False,True,76,-76,89
person0,v14,14,4.348122,v86,86,False,,,False,True,72,-72,90
person0,v25,25,4.3591886,v86,86,False,,,False,True,61,-61,91
person0,v5,5,4.41486,v86,86,False,,,False,True,81,-81,92
person0,v13,13,4.416847,v86,86,False,,,False,True,73,-73,93
person0,v7,7,4.4318285,v86,86,False,,,False,True,79,-79,94
person0,v8,8,4.4651113,v86,86,False,,,False,True,78,-78,95
person0,v3,3,4.473258,v86,86,False,,,False,True,83,-83,96
person0,v17,17,4.5695095,v86,86,False,,,False,True,69,-69,97
person0,v4,4,4.5811024,v86,86,False,,,False,True,82,-82,98
person0,v2,2,4.648265,v86,86,False,,,False,True,84,-84,99
person0,v1,1,5.092546,v86,86,False,,,False,True,85,-85,100
person1,v64,64,3.6705644,v64,64,True,v64,64.0,True,False,0,0,1
person1,v77,77,3.6912115,v64,64,True,v64,64.0,False,False,13,13,2
person1,v59,59,3.7168944,v64,64,True,v64,64.0,False,False,5,-5,3
person1,v52,52,3.7536356,v64,64,True,v64,64.0,False,False,12,-12,4
person1,v82,82,3.7564802,v64,64,True,v64,64.0,False,False,18,18,5
person1,v75,75,3.7605057,v64,64,True,v64,64.0,False,False,11,11,6
person1,v81,81,3.7773588,v64,64,True,v64,64.0,False,False,17,17,7
person1,v66,66,3.777444,v64,64,True,v64,64.0,False,False,2,2,8
person1,v70,70,3.7839851,v64,64,True,v64,64.0,False,False,6,6,9
person1,v72,72,3.786372,v64,64,True,v64,64.0,False,False,8,8,10
person1,v78,78,3.7929997,v64,64,True,v64,64.0,False,False,14,14,11
person1,v56,56,3.7994084,v64,64,True,v64,64.0,False,False,8,-8,12
person1,v51,51,3.8028648,v64,64,True,v64,64.0,False,False,13,-13,13
person1,v73,73,3.8180883,v64,64,True,v64,64.0,False,False,9,9,14
person1,v68,68,3.829943,v64,64,True,v64,64.0,False,False,4,4,15
person1,v44,44,3.8329036,v64,64,True,v64,64.0,False,False,20,-20,16
person1,v43,43,3.8569593,v64,64,True,v64,64.0,False,False,21,-21,17
person1,v58,58,3.8586702,v64,64,True,v64,64.0,False,False,6,-6,18
person1,v61,61,3.874944,v64,64,True,v64,64.0,False,False,3,-3,19
person1,v65,65,3.8924956,v64,64,True,v64,64.0,False,False,1,1,20
person1,v45,45,3.8965018,v64,64,True,v64,64.0,False,False,19,-19,21
person1,v67,67,3.934491,v64,64,True,v64,64.0,False,False,3,3,22
person1,v47,47,3.9404163,v64,64,True,v64,64.0,False,False,17,-17,23
person1,v71,71,3.9421697,v64,64,True,v64,64.0,False,False,7,7,24
person1,v69,69,3.951865,v64,64,True,v64,64.0,False,False,5,5,25
person1,v88,88,3.9560578,v64,64,True,v64,64.0,False,False,24,24,26
person1,v85,85,3.9586732,v64,64,True,v64,64.0,False,False,21,21,27
person1,v93,93,3.9677083,v64,64,True,v64,64.0,False,False,29,29,28
person1,v54,54,3.9677126,v64,64,True,v64,64.0,False,False,10,-10,29
person1,v79,79,3.9690912,v64,64,True,v64,64.0,False,False,15,15,30
person1,v63,63,3.9825056,v64,64,True,v64,64.0,False,False,1,-1,31
person1,v62,62,3.9900606,v64,64,True,v64,64.0,False,False,2,-2,32
person1,v49,49,3.9945526,v64,64,True,v64,64.0,False,False,15,-15,33
person1,v57,57,4.0014486,v64,64,True,v64,64.0,False,False,7,-7,34
person1,v55,55,4.0160604,v64,64,True,v64,64.0,False,False,9,-9,35
person1,v74,74,4.0247025,v64,64,True,v64,64.0,False,False,10,10,36
person1,v76,76,4.035864,v64,64,True,v64,64.0,False,False,12,12,37
person1,v96,96,4.0383763,v64,64,True,v64,64.0,False,False,32,32,38
person1,v41,41,4.0397115,v64,64,True,v64,64.0,False,False,23,-23,39
person1,v36,36,4.043818,v64,64,True,v64,64.0,False,False,28,-28,40
person1,v95,95,4.044754,v64,64,True,v64,64.0,False,False,31,31,41
person1,v90,90,4.0873914,v64,64,True,v64,64.0,False,False,26,26,42
person1,v84,84,4.092599,v64,64,True,v64,64.0,False,False,20,20,43
person1,v33,33,4.09984,v64,64,True,v64,64.0,False,False,31,-31,44
person1,v100,100,4.1009626,v64,64,True,v64,64.0,False,False,36,36,45
person1,v87,87,4.1093063,v64,64,True,v64,64.0,False,False,23,23,46
person1,v80,80,4.121917,v64,64,True,v64,64.0,False,False,16,16,47
person1,v38,38,4.1222024,v64,64,True,v64,64.0,False,False,26,-26,48
person1,v40,40,4.1264286,v64,64,True,v64,64.0,False,False,24,-24,49
person1,v50,50,4.129554,v64,64,True,v64,64.0,False,False,14,-14,50
person1,v39,39,4.134827,v64,64,True,v64,64.0,False,False,25,-25,51
person1,v86,86,4.1373587,v64,64,True,v64,64.0,False,False,22,22,52
person1,v20,20,4.1386766,v64,64,True,v64,64.0,False,False,44,-44,53
person1,v48,48,4.138754,v64,64,True,v64,64.0,False,False,16,-16,54
person1,v37,37,4.141729,v64,64,True,v64,64.0,False,False,27,-27,55
person1,v83,83,4.15215,v64,64,True,v64,64.0,False,False,19,19,56
person1,v94,94,4.158485,v64,64,True,v64,64.0,False,False,30,30,57
person1,v32,32,4.166809,v64,64,True,v64,64.0,False,False,32,-32,58
person1,v92,92,4.180186,v64,64,True,v64,64.0,False,False,28,28,59
person1,v34,34,4.1963224,v64,64,True,v64,64.0,False,False,30,-30,60
person1,v29,29,4.199046,v64,64,True,v64,64.0,False,False,35,-35,61
person1,v35,35,4.200567,v64,64,True,v64,64.0,False,False,29,-29,62
person1,v97,97,4.2077074,v64,64,True,v64,64.0,False,False,33,33,63
person1,v98,98,4.2218986,v64,64,True,v64,64.0,False,False,34,34,64
person1,v46,46,4.226713,v64,64,True,v64,64.0,False,False,18,-18,65
person1,v21,21,4.272523,v64,64,True,v64,64.0,False,False,43,-43,66
person1,v60,60,4.284575,v64,64,True,v64,64.0,False,False,4,-4,67
person1,v18,18,4.2995853,v64,64,True,v64,64.0,False,False,46,-46,68
person1,v91,91,4.3257036,v64,64,True,v64,64.0,False,False,27,27,69
person1,v89,89,4.325902,v64,64,True,v64,64.0,False,False,25,25,70
person1,v53,53,4.3690734,v64,64,True,v64,64.0,False,False,11,-11,71
person1,v27,27,4.377623,v64,64,True,v64,64.0,False,False,37,-37,72
person1,v24,24,4.379018,v64,64,True,v64,64.0,False,False,40,-40,73
person1,v30,30,4.382012,v64,64,True,v64,64.0,False,False,34,-34,74
person1,v42,42,4.3980713,v64,64,True,v64,64.0,False,False,22,-22,75
person1,v19,19,4.415878,v64,64,True,v64,64.0,False,False,45,-45,76
person1,v31,31,4.4319887,v64,64,True,v64,64.0,False,False,33,-33,77
person1,v26,26,4.4362836,v64,64,True,v64,64.0,False,False,38,-38,78
person1,v11,11,4.4947643,v64,64,True,v64,64.0,False,False,53,-53,79
person1,v23,23,4.4971466,v64,64,True,v64,64.0,False,False,41,-41,80
person1,v28,28,4.5268326,v64,64,True,v64,64.0,False,False,36,-36,81
person1,v22,22,4.557744,v64,64,True,v64,64.0,False,False,42,-42,82
person1,v99,99,4.5655875,v64,64,True,v64,64.0,False,False,35,35,83
