person,candidate_v,candidate_v_num,distance,true_v,true_v_num,exists_in_run,run_v,run_v_num,is_ground_truth,ground_truth_missing_in_run,absolute_error,signed_error,distance_rank_for_person
person0,v38,38,1.9113014,v38,38,True,v38,38.0,True,False,0,0,1
person0,v52,52,1.9782262,v38,38,True,v38,38.0,False,False,14,14,2
person0,v16,16,1.9977461,v38,38,True,v38,38.0,False,False,22,-22,3
person0,v33,33,2.0065043,v38,38,True,v38,38.0,False,False,5,-5,4
person0,v32,32,2.0286326,v38,38,True,v38,38.0,False,False,6,-6,5
person0,v31,31,2.0382874,v38,38,True,v38,38.0,False,False,7,-7,6
person0,v19,19,2.051537,v38,38,True,v38,38.0,False,False,19,-19,7
person0,v55,55,2.0665698,v38,38,True,v38,38.0,False,False,17,17,8
person0,v57,57,2.077248,v38,38,True,v38,38.0,False,False,19,19,9
person0,v50,50,2.0805738,v38,38,True,v38,38.0,False,False,12,12,10
person0,v29,29,2.0821397,v38,38,True,v38,38.0,False,False,9,-9,11
person0,v34,34,2.0860608,v38,38,True,v38,38.0,False,False,4,-4,12
person0,v61,61,2.1117692,v38,38,True,v38,38.0,False,False,23,23,13
person0,v44,44,2.1230102,v38,38,True,v38,38.0,False,False,6,6,14
person0,v37,37,2.1327832,v38,38,True,v38,38.0,False,False,1,-1,15
person0,v43,43,2.141427,v38,38,True,v38,38.0,False,False,5,5,16
person0,v36,36,2.1678686,v38,38,True,v38,38.0,False,False,2,-2,17
person0,v20,20,2.1694777,v38,38,True,v38,38.0,False,False,18,-18,18
person0,v63,63,2.1712406,v38,38,True,v38,38.0,False,False,25,25,19
person0,v60,60,2.1744606,v38,38,True,v38,38.0,False,False,22,22,20
person0,v21,21,2.1848395,v38,38,True,v38,38.0,False,False,17,-17,21
person0,v4,4,2.2023547,v38,38,True,v38,38.0,False,False,34,-34,22
person0,v15,15,2.203552,v38,38,True,v38,38.0,False,False,23,-23,23
person0,v59,59,2.2051716,v38,38,True,v38,38.0,False,False,21,21,24
person0,v27,27,2.2052734,v38,38,True,v38,38.0,False,False,11,-11,25
person0,v12,12,2.209747,v38,38,True,v38,38.0,False,False,26,-26,26
person0,v22,22,2.2347507,v38,38,True,v38,38.0,False,False,16,-16,27
person0,v11,11,2.2477772,v38,38,True,v38,38.0,False,False,27,-27,28
person0,v40,40,2.2513316,v38,38,True,v38,38.0,False,False,2,2,29
person0,v7,7,2.254388,v38,38,True,v38,38.0,False,False,31,-31,30
person0,v23,23,2.26398,v38,38,True,v38,38.0,False,False,15,-15,31
person0,v10,10,2.2743413,v38,38,True,v38,38.0,False,False,28,-28,32
person0,v28,28,2.2766604,v38,38,True,v38,38.0,False,False,10,-10,33
person0,v46,46,2.277322,v38,38,True,v38,38.0,False,False,8,8,34
person0,v14,14,2.2913344,v38,38,True,v38,38.0,False,False,24,-24,35
person0,v67,67,2.3014264,v38,38,True,v38,38.0,False,False,29,29,36
person0,v64,64,2.3045936,v38,38,True,v38,38.0,False,False,26,26,37
person0,v72,72,2.3076258,v38,38,True,v38,38.0,False,False,34,34,38
person0,v13,13,2.313033,v38,38,True,v38,38.0,False,False,25,-25,39
person0,v71,71,2.3154376,v38,38,True,v38,38.0,False,False,33,33,40
person0,v53,53,2.3203485,v38,38,True,v38,38.0,False,False,15,15,41
person0,v77,77,2.3249786,v38,38,True,v38,38.0,False,False,39,39,42
person0,v35,35,2.3251565,v38,38,True,v38,38.0,False,False,3,-3,43
person0,v68,68,2.3259747,v38,38,True,v38,38.0,False,False,30,30,44
person0,v66,66,2.3285098,v38,38,True,v38,38.0,False,False,28,28,45
person0,v48,48,2.330613,v38,38,True,v38,38.0,False,False,10,10,46
person0,v90,90,2.3472075,v38,38,True,v38,38.0,False,False,52,52,47
person0,v5,5,2.353838,v38,38,True,v38,38.0,False,False,33,-33,48
person0,v51,51,2.353848,v38,38,True,v38,38.0,False,False,13,13,49
person0,v45,45,2.360333,v38,38,True,v38,38.0,False,False,7,7,50
person0,v39,39,2.3603995,v38,38,True,v38,38.0,False,False,1,1,51
person0,v69,69,2.360763,v38,38,True,v38,38.0,False,False,31,31,52
person0,v30,30,2.3635292,v38,38,True,v38,38.0,False,False,8,-8,53
person0,v97,97,2.3691165,v38,38,True,v38,38.0,False,False,59,59,54
person0,v49,49,2.3693378,v38,38,True,v38,38.0,False,False,11,11,55
person0,v17,17,2.3777485,v38,38,True,v38,38.0,False,False,21,-21,56
person0,v73,73,2.3784068,v38,38,True,v38,38.0,False,False,35,35,57
person0,v26,26,2.382727,v38,38,True,v38,38.0,False,False,12,-12,58
person0,v18,18,2.3855922,v38,38,True,v38,38.0,False,False,20,-20,59
person0,v82,82,2.3886614,v38,38,True,v38,38.0,False,False,44,44,60
person0,v41,41,2.3893764,v38,38,True,v38,38.0,False,False,3,3,61
person0,v25,25,2.396275,v38,38,True,v38,38.0,False,False,13,-13,62
person0,v74,74,2.4011176,v38,38,True,v38,38.0,False,False,36,36,63
person0,v47,47,2.4054642,v38,38,True,v38,38.0,False,False,9,9,64
person0,v83,83,2.406273,v38,38,True,v38,38.0,False,False,45,45,65
person0,v6,6,2.4107702,v38,38,True,v38,38.0,False,False,32,-32,66
person0,v24,24,2.411813,v38,38,True,v38,38.0,False,False,14,-14,67
person0,v58,58,2.424522,v38,38,True,v38,38.0,False,False,20,20,68
person0,v2,2,2.433243,v38,38,True,v38,38.0,False,False,36,-36,69
person0,v65,65,2.4367661,v38,38,True,v38,38.0,False,False,27,27,70
person0,v78,78,2.4568796,v38,38,True,v38,38.0,False,False,40,40,71
person0,v99,99,2.4693017,v38,38,True,v38,38.0,False,False,61,61,72
person0,v9,9,2.477637,v38,38,True,v38,38.0,False,False,29,-29,73
person0,v54,54,2.4842548,v38,38,True,v38,38.0,False,False,16,16,74
person0,v56,56,2.4879215,v38,38,True,v38,38.0,False,False,18,18,75
person0,v42,42,2.4931774,v38,38,True,v38,38.0,False,False,4,4,76
person0,v87,87,2.4950142,v38,38,True,v38,38.0,False,False,49,49,77
person0,v8,8,2.4979436,v38,38,True,v38,38.0,False,False,30,-30,78
person0,v62,62,2.5032732,v38,38,True,v38,38.0,False,False,24,24,79
person0,v81,81,2.5132685,v38,38,True,v38,38.0,False,False,43,43,80
person0,v80,80,2.5137153,v38,38,True,v38,38.0,False,False,42,42,81
person0,v93,93,2.5192118,v38,38,True,v38,38.0,False,False,55,55,82
person0,v79,79,2.5251024,v38,38,True,v38,38.0,False,False,41,41,83
person0,v76,76,2.5408087,v38,38,True,v38,38.0,False,False,38,38,84
person0,v70,70,2.5419104,v38,38,True,v38,38.0,False,False,32,32,85
person0,v75,75,2.5433874,v38,38,True,v38,38.0,False,False,37,37,86
person0,v3,3,2.5492997,v38,38,True,v38,38.0,False,False,35,-35,87
person0,v84,84,2.554784,v38,38,True,v38,38.0,False,False,46,46,88
person0,v88,88,2.561356,v38,38,True,v38,38.0,False,False,50,50,89
person0,v95,95,2.5681098,v38,38,True,v38,38.0,False,False,57,57,90
person0,v89,89,2.5821328,v38,38,True,v38,38.0,False,False,51,51,91
person0,v91,91,2.6279898,v38,38,True,v38,38.0,False,False,53,53,92
person0,v94,94,2.6541238,v38,38,True,v38,38.0,False,False,56,56,93
person0,v85,85,2.6557515,v38,38,True,v38,38.0,False,False,47,47,94
person0,v1,1,2.669879,v38,38,True,v38,38.0,False,False,37,-37,95
person0,v96,96,2.7034314,v38,38,True,v38,38.0,False,False,58,58,96
person0,v98,98,2.7131007,v38,38,True,v38,38.0,False,False,60,60,97
person0,v100,100,2.719959,v38,38,True,v38,38.0,False,False,62,62,98
person0,v92,92,2.7534032,v38,38,True,v38,38.0,False,False,54,54,99
person0,v86,86,2.802466,v38,38,True,v38,38.0,False,False,48,48,100
person1,v97,97,1.7327617,v95,95,True,v95,95.0,False,False,2,2,1
person1,v83,83,1.840621,v95,95,True,v95,95.0,False,False,12,-12,2
person1,v77,77,1.925482,v95,95,True,v95,95.0,False,False,18,-18,3
person1,v60,60,1.9519026,v95,95,True,v95,95.0,False,False,35,-35,4
person1,v99,99,1.9533188,v95,95,True,v95,95.0,False,False,4,4,5
person1,v73,73,1.9660747,v95,95,True,v95,95.0,False,False,22,-22,6
person1,v95,95,1.9785395,v95,95,True,v95,95.0,True,False,0,0,7
person1,v90,90,1.9880968,v95,95,True,v95,95.0,False,False,5,-5,8
person1,v82,82,2.0022168,v95,95,True,v95,95.0,False,False,13,-13,9
person1,v72,72,2.0321684,v95,95,True,v95,95.0,False,False,23,-23,10
person1,v80,80,2.0461283,v95,95,True,v95,95.0,False,False,15,-15,11
person1,v68,68,2.047659,v95,95,True,v95,95.0,False,False,27,-27,12
person1,v71,71,2.0529857,v95,95,True,v95,95.0,False,False,24,-24,13
person1,v52,52,2.0600884,v95,95,True,v95,95.0,False,False,43,-43,14
person1,v61,61,2.0613332,v95,95,True,v95,95.0,False,False,34,-34,15
person1,v63,63,2.0775023,v95,95,True,v95,95.0,False,False,32,-32,16
person1,v57,57,2.0888512,v95,95,True,v95,95.0,False,False,38,-38,17
person1,v55,55,2.1107457,v95,95,True,v95,95.0,False,False,40,-40,18
person1,v67,67,2.125184,v95,95,True,v95,95.0,False,False,28,-28,19
person1,v87,87,2.1352837,v95,95,True,v95,95.0,False,False,8,-8,20
person1,v44,44,2.1540804,v95,95,True,v95,95.0,False,False,51,-51,21
person1,v59,59,2.156926,v95,95,True,v95,95.0,False,False,36,-36,22
person1,v79,79,2.1700811,v95,95,True,v95,95.0,False,False,16,-16,23
person1,v94,94,2.1717317,v95,95,True,v95,95.0,False,False,1,-1,24
person1,v64,64,2.1892292,v95,95,True,v95,95.0,False,False,31,-31,25
person1,v65,65,2.1907923,v95,95,True,v95,95.0,False,False,30,-30,26
person1,v69,69,2.1938527,v95,95,True,v95,95.0,False,False,26,-26,27
person1,v50,50,2.1963177,v95,95,True,v95,95.0,False,False,45,-45,28
person1,v93,93,2.1995041,v95,95,True,v95,95.0,False,False,2,-2,29
person1,v74,74,2.2103825,v95,95,True,v95,95.0,False,False,21,-21,30
person1,v81,81,2.2191281,v95,95,True,v95,95.0,False,False,14,-14,31
person1,v75,75,2.2238958,v95,95,True,v95,95.0,False,False,20,-20,32
person1,v66,66,2.2502031,v95,95,True,v95,95.0,False,False,29,-29,33
person1,v98,98,2.2502537,v95,95,True,v95,95.0,False,False,3,3,34
person1,v89,89,2.253858,v95,95,True,v95,95.0,False,False,6,-6,35
person1,v56,56,2.2800322,v95,95,True,v95,95.0,False,False,39,-39,36
person1,v76,76,2.2813826,v95,95,True,v95,95.0,False,False,19,-19,37
person1,v91,91,2.2916243,v95,95,True,v95,95.0,False,False,4,-4,38
person1,v51,51,2.3139513,v95,95,True,v95,95.0,False,False,44,-44,39
person1,v92,92,2.3156087,v95,95,True,v95,95.0,False,False,3,-3,40
person1,v70,70,2.325924,v95,95,True,v95,95.0,False,False,25,-25,41
person1,v96,96,2.3281813,v95,95,True,v95,95.0,False,False,1,1,42
person1,v85,85,2.329136,v95,95,True,v95,95.0,False,False,10,-10,43
person1,v88,88,2.33544,v95,95,True,v95,95.0,False,False,7,-7,44
person1,v78,78,2.3400903,v95,95,True,v95,95.0,False,False,17,-17,45
person1,v43,43,2.3432298,v95,95,True,v95,95.0,False,False,52,-52,46
person1,v54,54,2.3432343,v95,95,True,v95,95.0,False,False,41,-41,47
person1,v84,84,2.3519616,v95,95,True,v95,95.0,False,False,11,-11,48
