person,candidate_v,candidate_v_num,distance,true_v,true_v_num,exists_in_run,run_v,run_v_num,is_ground_truth,ground_truth_missing_in_run,absolute_error,signed_error,distance_rank_for_person
person0,v35,35,2.2452705,v38,38,True,v38,38,False,False,3,-3,1
person0,v29,29,2.2692628,v38,38,True,v38,38,False,False,9,-9,2
person0,v51,51,2.2879548,v38,38,True,v38,38,False,False,13,13,3
person0,v19,19,2.3028681,v38,38,True,v38,38,False,False,19,-19,4
person0,v38,38,2.307173,v38,38,True,v38,38,True,False,0,0,5
person0,v43,43,2.3238866,v38,38,True,v38,38,False,False,5,5,6
person0,v27,27,2.3286796,v38,38,True,v38,38,False,False,11,-11,7
person0,v60,60,2.3411052,v38,38,True,v38,38,False,False,22,22,8
person0,v48,48,2.3464932,v38,38,True,v38,38,False,False,10,10,9
person0,v49,49,2.351932,v38,38,True,v38,38,False,False,11,11,10
person0,v23,23,2.3524914,v38,38,True,v38,38,False,False,15,-15,11
person0,v22,22,2.3542798,v38,38,True,v38,38,False,False,16,-16,12
person0,v52,52,2.3596256,v38,38,True,v38,38,False,False,14,14,13
person0,v39,39,2.365797,v38,38,True,v38,38,False,False,1,1,14
person0,v30,30,2.3730834,v38,38,True,v38,38,False,False,8,-8,15
person0,v34,34,2.390586,v38,38,True,v38,38,False,False,4,-4,16
person0,v26,26,2.395954,v38,38,True,v38,38,False,False,12,-12,17
person0,v28,28,2.397565,v38,38,True,v38,38,False,False,10,-10,18
person0,v32,32,2.3976235,v38,38,True,v38,38,False,False,6,-6,19
person0,v50,50,2.3981338,v38,38,True,v38,38,False,False,12,12,20
person0,v64,64,2.3985405,v38,38,True,v38,38,False,False,26,26,21
person0,v40,40,2.3995109,v38,38,True,v38,38,False,False,2,2,22
person0,v31,31,2.4004323,v38,38,True,v38,38,False,False,7,-7,23
person0,v17,17,2.4034832,v38,38,True,v38,38,False,False,21,-21,24
person0,v41,41,2.4052541,v38,38,True,v38,38,False,False,3,3,25
person0,v46,46,2.419554,v38,38,True,v38,38,False,False,8,8,26
person0,v54,54,2.420346,v38,38,True,v38,38,False,False,16,16,27
person0,v16,16,2.429388,v38,38,True,v38,38,False,False,22,-22,28
person0,v69,69,2.4307764,v38,38,True,v38,38,False,False,31,31,29
