person,candidate_v,candidate_v_num,distance,true_v,true_v_num,exists_in_run,run_v,run_v_num,is_ground_truth,ground_truth_missing_in_run,absolute_error,signed_error,distance_rank_for_person
person0,v40,40,3.5441144,v38,38,False,,,False,True,2,2,1
person0,v59,59,3.593097,v38,38,False,,,False,True,21,21,2
person0,v39,39,3.601602,v38,38,False,,,False,True,1,1,3
person0,v47,47,3.6126945,v38,38,False,,,False,True,9,9,4
person0,v36,36,3.6454053,v38,38,False,,,False,True,2,-2,5
person0,v23,23,3.65181,v38,38,False,,,False,True,15,-15,6
person0,v56,56,3.6529727,v38,38,False,,,False,True,18,18,7
person0,v66,66,3.6837964,v38,38,False,,,False,True,28,28,8
person0,v54,54,3.6888084,v38,38,False,,,False,True,16,16,9
person0,v38,38,3.6931157,v38,38,False,,,True,True,0,0,10
person0,v53,53,3.7004128,v38,38,False,,,False,True,15,15,11
person0,v43,43,3.7025821,v38,38,False,,,False,True,5,5,12
person0,v69,69,3.7103405,v38,38,False,,,False,True,31,31,13
person0,v28,28,3.7106593,v38,38,False,,,False,True,10,-10,14
person0,v22,22,3.7313178,v38,38,False,,,False,True,16,-16,15
person0,v24,24,3.7445793,v38,38,False,,,False,True,14,-14,16
person0,v37,37,3.7447565,v38,38,False,,,False,True,1,-1,17
person0,v62,62,3.7535987,v38,38,False,,,False,True,24,24,18
person0,v34,34,3.7605457,v38,38,False,,,False,True,4,-4,19
person0,v61,61,3.760616,v38,38,False,,,False,True,23,23,20
person0,v26,26,3.7694929,v38,38,False,,,False,True,12,-12,21
person0,v51,51,3.7698572,v38,38,False,,,False,True,13,13,22
person0,v72,72,3.772565,v38,38,False,,,False,True,34,34,23
person0,v67,67,3.7737668,v38,38,False,,,False,True,29,29,24
person0,v64,64,3.7739332,v38,38,False,,,False,True,26,26,25
person0,v50,50,3.775202,v38,38,False,,,False,True,12,12,26
person0,v57,57,3.7784271,v38,38,False,,,False,True,19,19,27
person0,v52,52,3.7886574,v38,38,False,,,False,True,14,14,28
person0,v41,41,3.79817,v38,38,False,,,False,True,3,3,29
person0,v32,32,3.8105452,v38,38,False,,,False,True,6,-6,30
person0,v10,10,3.8109179,v38,38,False,,,False,True,28,-28,31
person0,v27,27,3.8125765,v38,38,False,,,False,True,11,-11,32
person0,v58,58,3.8153956,v38,38,False,,,False,True,20,20,33
person0,v70,70,3.8198237,v38,38,False,,,False,True,32,32,34
person0,v25,25,3.8278232,v38,38,False,,,False,True,13,-13,35
person0,v30,30,3.8283725,v38,38,False,,,False,True,8,-8,36
person0,v35,35,3.8360922,v38,38,False,,,False,True,3,-3,37
person0,v49,49,3.8367362,v38,38,False,,,False,True,11,11,38
person0,v84,84,3.837957,v38,38,False,,,False,True,46,46,39
person0,v33,33,3.849692,v38,38,False,,,False,True,5,-5,40
person0,v68,68,3.869286,v38,38,False,,,False,True,30,30,41
person0,v78,78,3.8733988,v38,38,False,,,False,True,40,40,42
person0,v55,55,3.876177,v38,38,False,,,False,True,17,17,43
person0,v11,11,3.8761797,v38,38,False,,,False,True,27,-27,44
person0,v42,42,3.8787808,v38,38,False,,,False,True,4,4,45
person0,v80,80,3.8847415,v38,38,False,,,False,True,42,42,46
person0,v29,29,3.892379,v38,38,False,,,False,True,9,-9,47
person0,v44,44,3.8926203,v38,38,False,,,False,True,6,6,48
person0,v65,65,3.8964899,v38,38,False,,,False,True,27,27,49
person0,v13,13,3.9103646,v38,38,False,,,False,True,25,-25,50
person0,v45,45,3.9169092,v38,38,False,,,False,True,7,7,51
person0,v73,73,3.9176345,v38,38,False,,,False,True,35,35,52
person0,v92,92,3.9192367,v38,38,False,,,False,True,54,54,53
person0,v82,82,3.9440162,v38,38,False,,,False,True,44,44,54
person0,v31,31,3.9494214,v38,38,False,,,False,True,7,-7,55
person0,v18,18,3.9578986,v38,38,False,,,False,True,20,-20,56
person0,v6,6,3.968183,v38,38,False,,,False,True,32,-32,57
person0,v48,48,3.9702501,v38,38,False,,,False,True,10,10,58
person0,v75,75,3.9849854,v38,38,False,,,False,True,37,37,59
person0,v79,79,3.992553,v38,38,False,,,False,True,41,41,60
person0,v60,60,4.0024643,v38,38,False,,,False,True,22,22,61
person0,v74,74,4.0024858,v38,38,False,,,False,True,36,36,62
person0,v63,63,4.0118794,v38,38,False,,,False,True,25,25,63
person0,v21,21,4.0126214,v38,38,False,,,False,True,17,-17,64
person0,v87,87,4.0166063,v38,38,False,,,False,True,49,49,65
person0,v81,81,4.0374236,v38,38,False,,,False,True,43,43,66
person0,v19,19,4.0477657,v38,38,False,,,False,True,19,-19,67
person0,v71,71,4.055609,v38,38,False,,,False,True,33,33,68
person0,v91,91,4.0571046,v38,38,False,,,False,True,53,53,69
person0,v86,86,4.078615,v38,38,False,,,False,True,48,48,70
person0,v46,46,4.0839534,v38,38,False,,,False,True,8,8,71
person0,v4,4,4.0967503,v38,38,False,,,False,True,34,-34,72
person0,v88,88,4.108277,v38,38,False,,,False,True,50,50,73
person0,v12,12,4.1093097,v38,38,False,,,False,True,26,-26,74
person0,v85,85,4.1106224,v38,38,False,,,False,True,47,47,75
person0,v100,100,4.1423426,v38,38,False,,,False,True,62,62,76
person0,v17,17,4.144466,v38,38,False,,,False,True,21,-21,77
person0,v93,93,4.1557517,v38,38,False,,,False,True,55,55,78
person0,v98,98,4.1565824,v38,38,False,,,False,True,60,60,79
person0,v76,76,4.16097,v38,38,False,,,False,True,38,38,80
person0,v16,16,4.181371,v38,38,False,,,False,True,22,-22,81
person0,v89,89,4.192361,v38,38,False,,,False,True,51,51,82
person0,v9,9,4.193738,v38,38,False,,,False,True,29,-29,83
person0,v20,20,4.1957803,v38,38,False,,,False,True,18,-18,84
person0,v7,7,4.20027,v38,38,False,,,False,True,31,-31,85
person0,v97,97,4.2050157,v38,38,False,,,False,True,59,59,86
person0,v15,15,4.2400947,v38,38,False,,,False,True,23,-23,87
person0,v94,94,4.2482114,v38,38,False,,,False,True,56,56,88
person0,v8,8,4.256218,v38,38,False,,,False,True,30,-30,89
person0,v90,90,4.2746406,v38,38,False,,,False,True,52,52,90
person0,v5,5,4.309464,v38,38,False,,,False,True,33,-33,91
